REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	VP - CFO	LENORA KRIELOW	70525BLNTR124HW	ABL ENTERPRISES LLC	1024 HWY 343	CHURCH POINT	ACADIA	LA	70525	ABL ENTERPRISES LLC	PO BOX 850	SCOTT	LA		70583	YES	NO	NO	NO	LENORA KRIELOW	3376684800								332812						30.321111	-92.140833											NO	LKRIELOW@ABLINDUSTRIES.ORG	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	DAVID DORKO	70734VLCNMASHLA	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	8318 ASHLAND RD	GEISMAR	ASCENSION	LA	70734	OCCIDENTAL CHEMICAL CORP GEISMAR PLANT	PO BOX 227	GEISMAR	LA		70734	YES	NO	NO	NO	CHAD ORILLION	2254742618	2812	2869						325199						30.181862	-90.986959	201667468								OCCIDENTAL PETROLEUM CORP	006908354	NO	CHAD_ORILLION@OXY.COM	
2011	PLANT MANAGER	RICK LAUER	70070CCDNT12501	OCCIDENTAL CHEMICAL CORP LULING	12501 RIVER RD	LULING	ST CHARLES	LA	70070	OCCIDENTAL CHEMICAL CORP LULING	12503 RIVER RD	LULING	LA		70070	YES	NO	NO	NO	RICK J. LAUER	6184826346	2842	2865						325192	325612					29.930779	-90.347643	847089596								OCCIDENTAL PETROLEUM CORP	006908354	NO	RJLAUE@SOLUTIA.COM	
2011	PLANT MANAGER	RICK LAUER	70070CCDNT12501	OCCIDENTAL CHEMICAL CORP LULING	12501 RIVER RD	LULING	ST CHARLES	LA	70070	OCCIDENTAL CHEMICAL CORP LULING	12503 RIVER RD	LULING	LA		70070	YES	NO	NO	NO	RICK J. LAUER	6184826346	2842	2865						325192	325612					29.930779	-90.347643	847089596								OCCIDENTAL PETROLEUM CORP	006908354	NO	RJLAUE@SOLUTIA.COM	
2011	PLANT MANAGER	RICK LAUER	70070CCDNT12501	OCCIDENTAL CHEMICAL CORP LULING	12501 RIVER RD	LULING	ST CHARLES	LA	70070	OCCIDENTAL CHEMICAL CORP LULING	12503 RIVER RD	LULING	LA		70070	YES	NO	NO	NO	RICK J. LAUER	6184826346	2842	2865						325192	325612					29.930779	-90.347643	847089596								OCCIDENTAL PETROLEUM CORP	006908354	NO	RJLAUE@SOLUTIA.COM	
2011	PLANT MANAGER	RICK LAUER	70070CCDNT12501	OCCIDENTAL CHEMICAL CORP LULING	12501 RIVER RD	LULING	ST CHARLES	LA	70070	OCCIDENTAL CHEMICAL CORP LULING	12503 RIVER RD	LULING	LA		70070	YES	NO	NO	NO	RICK J. LAUER	6184826346	2842	2865						325192	325612					29.930779	-90.347643	847089596								OCCIDENTAL PETROLEUM CORP	006908354	NO	RJLAUE@SOLUTIA.COM	
2011	PLANT MANAGER	YVONNE PANEPINTO	70776HMSTD4250H	OHMSTEDE LTD	4250 HWY 30	SAINT GABRIEL	IBERVILLE	LA	707764833	OHMSTEDE LTD	PO BOX 76	SAINT GABRIEL	LA		707760076	YES	NO	NO	NO	JOHN MARCOTTE	4092847574	3443							332410						30.244816	-91.061919	102197899								EMCOR GROUP INC		NO	JMARCOTTE@OHMSTEDE.NET	
2011	PLANT MANAGER	YVONNE PANEPINTO	70776HMSTD4250H	OHMSTEDE LTD	4250 HWY 30	SAINT GABRIEL	IBERVILLE	LA	707764833	OHMSTEDE LTD	PO BOX 76	SAINT GABRIEL	LA		707760076	YES	NO	NO	NO	JOHN MARCOTTE	4092847574	3443							332410						30.244816	-91.061919	102197899								EMCOR GROUP INC		NO	JMARCOTTE@OHMSTEDE.NET	
2011	PLANT MANAGER	PAUL MACKNIGHT	70664HMSTD1750S	OHMSTEDE LTD	1750 SWISCO RD	SULPHUR	CALCASIEU	LA	706658210	OHMSTEDE LTD	P.O. 1087	SULPHUR	LA		706641087	YES	NO	NO	NO	JOHN MARCOTTE	4092847574	3443							332410						30.209258	-93.341647	102197899								EMCOR GROUP INC		NO	JMARCOTTE@OHMSTEDE.NET	
2011	PLANT MANAGER	YVONNE PANEPINTO	70776HMSTD4250H	OHMSTEDE LTD	4250 HWY 30	SAINT GABRIEL	IBERVILLE	LA	707764833	OHMSTEDE LTD	PO BOX 76	SAINT GABRIEL	LA		707760076	YES	NO	NO	NO	JOHN MARCOTTE	4092847574	3443							332410						30.244816	-91.061919	102197899								EMCOR GROUP INC		NO	JMARCOTTE@OHMSTEDE.NET	
2011	PLANT MANAGER	YVONNE PANEPINTO	70776HMSTD4250H	OHMSTEDE LTD	4250 HWY 30	SAINT GABRIEL	IBERVILLE	LA	707764833	OHMSTEDE LTD	PO BOX 76	SAINT GABRIEL	LA		707760076	YES	NO	NO	NO	JOHN MARCOTTE	4092847574	3443							332410						30.244816	-91.061919	102197899								EMCOR GROUP INC		NO	JMARCOTTE@OHMSTEDE.NET	
2011	PLANT MANAGER	PAUL MACKNIGHT	70664HMSTD1750S	OHMSTEDE LTD	1750 SWISCO RD	SULPHUR	CALCASIEU	LA	706658210	OHMSTEDE LTD	P.O. 1087	SULPHUR	LA		706641087	YES	NO	NO	NO	JOHN MARCOTTE	4092847574	3443							332410						30.209258	-93.341647	102197899								EMCOR GROUP INC		NO	JMARCOTTE@OHMSTEDE.NET	
2011	PLANT MANAGER	PAUL MACKNIGHT	70664HMSTD1750S	OHMSTEDE LTD	1750 SWISCO RD	SULPHUR	CALCASIEU	LA	706658210	OHMSTEDE LTD	P.O. 1087	SULPHUR	LA		706641087	YES	NO	NO	NO	JOHN MARCOTTE	4092847574	3443							332410						30.209258	-93.341647	102197899								EMCOR GROUP INC		NO	JMARCOTTE@OHMSTEDE.NET	
2011	PLANT MANAGER	PAUL MACKNIGHT	70664HMSTD1750S	OHMSTEDE LTD	1750 SWISCO RD	SULPHUR	CALCASIEU	LA	706658210	OHMSTEDE LTD	P.O. 1087	SULPHUR	LA		706641087	YES	NO	NO	NO	JOHN MARCOTTE	4092847574	3443							332410						30.209258	-93.341647	102197899								EMCOR GROUP INC		NO	JMARCOTTE@OHMSTEDE.NET	
2011	ENVIRONMENTAL MANAGER	CRAIG BROWN	70363SKGTS1180M	OIL STATES INDUSTRIES - HOUMA	1180 MULBERRY RD	HOUMA	TERREBONNE	LA	70363	OIL STATES INDUSTRIES - HOUMA	6120 OREM DR	HOUSTON	TX		77048	YES	NO	NO	NO	CRAIG BROWN	7134452337	3533							333132						29.576913	-90.715577									OIL STATES INDUSTRIES	932507288	NO	CRAIG.BROWN@OILSTATES.COM	
2011	ENVIRONMENTAL MANAGER	CRAIG BROWN	70363SKGTS1180M	OIL STATES INDUSTRIES - HOUMA	1180 MULBERRY RD	HOUMA	TERREBONNE	LA	70363	OIL STATES INDUSTRIES - HOUMA	6120 OREM DR	HOUSTON	TX		77048	YES	NO	NO	NO	CRAIG BROWN	7134452337	3533							333132						29.576913	-90.715577									OIL STATES INDUSTRIES	932507288	NO	CRAIG.BROWN@OILSTATES.COM	
2011	ENVIRONMENTAL MANAGER	CRAIG BROWN	70363SKGTS1180M	OIL STATES INDUSTRIES - HOUMA	1180 MULBERRY RD	HOUMA	TERREBONNE	LA	70363	OIL STATES INDUSTRIES - HOUMA	6120 OREM DR	HOUSTON	TX		77048	YES	NO	NO	NO	CRAIG BROWN	7134452337	3533							333132						29.576913	-90.715577									OIL STATES INDUSTRIES	932507288	NO	CRAIG.BROWN@OILSTATES.COM	
2011	ENVIRONMENTAL MANAGER	CRAIG BROWN	70363SKGTS1180M	OIL STATES INDUSTRIES - HOUMA	1180 MULBERRY RD	HOUMA	TERREBONNE	LA	70363	OIL STATES INDUSTRIES - HOUMA	6120 OREM DR	HOUSTON	TX		77048	YES	NO	NO	NO	CRAIG BROWN	7134452337	3533							333132						29.576913	-90.715577									OIL STATES INDUSTRIES	932507288	NO	CRAIG.BROWN@OILSTATES.COM	
2011	ENVIRONMENTAL MANAGER	CRAIG BROWN	70363SKGTS1180M	OIL STATES INDUSTRIES - HOUMA	1180 MULBERRY RD	HOUMA	TERREBONNE	LA	70363	OIL STATES INDUSTRIES - HOUMA	6120 OREM DR	HOUSTON	TX		77048	YES	NO	NO	NO	CRAIG BROWN	7134452337	3533							333132						29.576913	-90.715577									OIL STATES INDUSTRIES	932507288	NO	CRAIG.BROWN@OILSTATES.COM	
2011	ENVIRONMENTAL MANAGER	CRAIG BROWN	70363SKGTS1180M	OIL STATES INDUSTRIES - HOUMA	1180 MULBERRY RD	HOUMA	TERREBONNE	LA	70363	OIL STATES INDUSTRIES - HOUMA	6120 OREM DR	HOUSTON	TX		77048	YES	NO	NO	NO	CRAIG BROWN	7134452337	3533							333132						29.576913	-90.715577									OIL STATES INDUSTRIES	932507288	NO	CRAIG.BROWN@OILSTATES.COM	
2011	PRESIDENT	GARY BUCHANAN	70560MGNTC101IR	OMEGA NATCHIQ NEW IBERIA FACIL ITY	4418 PESSON RD	NEW IBERIA	IBERIA	LA	70560	OMEGA NATCHIQ NEW IBERIA FACIL ITY	PO BOX 10340	NEW IBERIA	LA		70560	YES	NO	NO	NO	GEORGE ELLIS	3375605754	3731							336611						29.93696	-91.83645											NO	GEORGE.ELLIS@ASRCENERGY.COM	
2011	SAFETY HEALTH & ENVIRONMENTAL MANAGER	ALLEN HARTSHORN	70510ZPTHYWY333	OMEGA PROTEIN INC ABBEVILLE PLANT	9730 ANDREW RD	ABBEVILLE	VERMILION	LA	70511	OMEGA PROTEIN INC ABBEVILLE PLANT	9730 ANDREW RD	ABBEVILLE	LA		70511	YES	NO	NO	NO	AL VIDRINE	3378932933	2077							311712						29.821931	-92.132875	003100930								OMEGA PROTEIN INC	003100930	NO		
2011	GENERAL MANAGER	KENNY HEBERT	70631ZPTHYHC69B	OMEGA PROTEIN INC CAMERON PLANT	391 GULF BEACH HWY	CAMERON	CAMERON	LA	70631	OMEGA PROTEIN INC CAMERON PLANT	391 GULF BEACH HWY	CAMERON	LA		70631	YES	NO	NO	NO	KENNETH HEBERT	3377752314	2077							311712						29.77113	-93.462699	003100930								OMEGA PROTEIN INC		NO	KHEBERT@OMEGAPROTEININC.COM	
2011	PLANT MANAGER	HERBIE EWERS	7111WMNSPC1399H	OMNI SPECIALITY PACKAGING INC	10399 HWY 1 S	SHREVEPORT	CADDO	LA	71115	OMNI SPECIALITY PACKAGING INC	10399 HWY 1 S	SHREVEPORT	LA		71115	YES	NO	NO	NO	HERBIE EWERS	3185241100								324191	325998					32.371389	-93.651667									OMNI INDUSTRIES	808110287	NO	HEWERS@OSP.CC	
2011	PLANT MANAGER	HERBIE EWERS	7111WMNSPC1399H	OMNI SPECIALITY PACKAGING INC	10399 HWY 1 S	SHREVEPORT	CADDO	LA	71115	OMNI SPECIALITY PACKAGING INC	10399 HWY 1 S	SHREVEPORT	LA		71115	YES	NO	NO	NO	HERBIE EWERS	3185241100								324191	325998					32.371389	-93.651667									OMNI INDUSTRIES	808110287	NO	HEWERS@OSP.CC	
2011	PLANT MANAGER	DAMON DENSON	70562SHLND2MILE	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	ST MARY	LA	70538	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	LA		70538	YES	NO	NO	NO	DAMON DENSON	3379242202	2895							325182						29.778056	-91.737778	130382208										NO	DAMON.DENSON@ORIONCARBONS.COM	
2011	PLANT MANAGER	DAMON DENSON	70562SHLND2MILE	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	ST MARY	LA	70538	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	LA		70538	YES	NO	NO	NO	DAMON DENSON	3379242202	2895							325182						29.778056	-91.737778	130382208										NO	DAMON.DENSON@ORIONCARBONS.COM	
2011	PLANT MANAGER	DAMON DENSON	70562SHLND2MILE	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	ST MARY	LA	70538	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	LA		70538	YES	NO	NO	NO	DAMON DENSON	3379242202	2895							325182						29.778056	-91.737778	130382208										NO	DAMON.DENSON@ORIONCARBONS.COM	
2011	PLANT MANAGER	DAMON DENSON	70562SHLND2MILE	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	ST MARY	LA	70538	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	LA		70538	YES	NO	NO	NO	DAMON DENSON	3379242202	2895							325182						29.778056	-91.737778	130382208										NO	DAMON.DENSON@ORIONCARBONS.COM	
2011	PLANT MANAGER	DAMON DENSON	70562SHLND2MILE	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	ST MARY	LA	70538	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	LA		70538	YES	NO	NO	NO	DAMON DENSON	3379242202	2895							325182						29.778056	-91.737778	130382208										NO	DAMON.DENSON@ORIONCARBONS.COM	
2011	PLANT MANAGER	DAMON DENSON	70562SHLND2MILE	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	ST MARY	LA	70538	ORION ENGINEERED CARBONS IVANHOE CARBON BLACK PLANT	7095 LA HWY 83	FRANKLIN	LA		70538	YES	NO	NO	NO	DAMON DENSON	3379242202	2895							325182						29.778056	-91.737778	130382208										NO	DAMON.DENSON@ORIONCARBONS.COM	
