REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011		WILLIAM L. HORNBAKER	21703PTPSC5350P	ACDI (AMERICAN COMPUTER DEVELOPMENT)	5350 PARTNERS CT	FREDERICK	FREDERICK	MD	21703	ACDI (AMERICAN COMPUTER DEVELOPMENT)	5350 PARTNERS CT	FREDERICK	MD		21703	YES	NO	NO	NO	WILLIAM HORNBAKER	3016241620	3699							334418						39.38182	-77.41816	086014546										NO	BHORNBAKER@ACDI.COM	
2011	SUPERVISOR, ENVIRONMENTAL COMPLIANCE	JOHN GEITNER	21226MRDHS6200P	HESS CORP BALTIMORE TERMINAL	6200 PENNINGTON AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226	HESS CORP BALTIMORE TERMINAL	1 HESS PLAZA	WOODBRIDGE	NJ		07095	YES	NO	NO	NO	JOHN GEITNER	7327507105	5171							424710						39.210358	-76.585372									HESS CORP	006979785	NO	JGEITNER@HESS.COM	
2011	SUPERVISOR, ENVIRONMENTAL COMPLIANCE	JOHN GEITNER	21226MRDHS6200P	HESS CORP BALTIMORE TERMINAL	6200 PENNINGTON AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226	HESS CORP BALTIMORE TERMINAL	1 HESS PLAZA	WOODBRIDGE	NJ		07095	YES	NO	NO	NO	JOHN GEITNER	7327507105	5171							424710						39.210358	-76.585372									HESS CORP	006979785	NO	JGEITNER@HESS.COM	
2011	SUPERVISOR, ENVIRONMENTAL COMPLIANCE	JOHN GEITNER	21226MRDHS6200P	HESS CORP BALTIMORE TERMINAL	6200 PENNINGTON AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226	HESS CORP BALTIMORE TERMINAL	1 HESS PLAZA	WOODBRIDGE	NJ		07095	YES	NO	NO	NO	JOHN GEITNER	7327507105	5171							424710						39.210358	-76.585372									HESS CORP	006979785	NO	JGEITNER@HESS.COM	
2011	PLANT MANAGER	FERNANDO VALENCIA	21740NDPNDSECUR	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	WASHINGTON	MD	21742	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	MD		21742	YES	NO	NO	NO	FERNANDO VALENCIA	3017391150	3241							327310						39.649982	-77.687903	608963674								HOLCIM (US) INC	608963674	NO	FERNANDO.VALENCIA@HOLCIM.COM	
2011	PLANT MANAGER	FERNANDO VALENCIA	21740NDPNDSECUR	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	WASHINGTON	MD	21742	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	MD		21742	YES	NO	NO	NO	FERNANDO VALENCIA	3017391150	3241							327310						39.649982	-77.687903	608963674								HOLCIM (US) INC	608963674	NO	FERNANDO.VALENCIA@HOLCIM.COM	
2011	PLANT MANAGER	FERNANDO VALENCIA	21740NDPNDSECUR	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	WASHINGTON	MD	21742	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	MD		21742	YES	NO	NO	NO	FERNANDO VALENCIA	3017391150	3241							327310						39.649982	-77.687903	608963674								HOLCIM (US) INC	608963674	NO	FERNANDO.VALENCIA@HOLCIM.COM	
2011	PLANT MANAGER	FERNANDO VALENCIA	21740NDPNDSECUR	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	WASHINGTON	MD	21742	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	MD		21742	YES	NO	NO	NO	FERNANDO VALENCIA	3017391150	3241							327310						39.649982	-77.687903	608963674								HOLCIM (US) INC	608963674	NO	FERNANDO.VALENCIA@HOLCIM.COM	
2011	PLANT MANAGER	FERNANDO VALENCIA	21740NDPNDSECUR	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	WASHINGTON	MD	21742	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	MD		21742	YES	NO	NO	NO	FERNANDO VALENCIA	3017391150	3241							327310						39.649982	-77.687903	608963674								HOLCIM (US) INC	608963674	NO	FERNANDO.VALENCIA@HOLCIM.COM	
2011	PLANT MANAGER	FERNANDO VALENCIA	21740NDPNDSECUR	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	WASHINGTON	MD	21742	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	MD		21742	YES	NO	NO	NO	FERNANDO VALENCIA	3017391150	3241							327310						39.649982	-77.687903	608963674								HOLCIM (US) INC	608963674	NO	FERNANDO.VALENCIA@HOLCIM.COM	
2011	PLANT MANAGER	FERNANDO VALENCIA	21740NDPNDSECUR	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	WASHINGTON	MD	21742	HOLCIM(US) INC	1260 SECURITY RD	HAGERSTOWN	MD		21742	YES	NO	NO	NO	FERNANDO VALENCIA	3017391150	3241							327310						39.649982	-77.687903	608963674								HOLCIM (US) INC	608963674	NO	FERNANDO.VALENCIA@HOLCIM.COM	
2011	ASSISTANT VICE PRESIDENT - ADMINISTRATION	JAMES MUIR	20877HGHSN166IN	HUGHES NETWORK SYSTEMS LLC	16060 INDUSTRIAL DR	GAITHERSBURG	MONTGOMERY	MD	20877	HUGHES NETWORK SYSTEMS LLC	11717 EXPLORATION LN	GERMANTOWN	MD		20876	YES	NO	NO	NO	JAMES MUIR III	3014285829	3663							334220						39.12191	-77.188982	056886380								ECHOSTAR CORP	801259180	NO	JIM.MUIR@HUGHES.COM	
2011	ENVIRONMENTAL MANAGER	MARILYN O'NEAL	21643HRLCK37DEL	HURLOCK FEED MILL/HATCHERY	37 DELAWARE AVE	HURLOCK	DORCHESTER	MD	21643	HURLOCK FEED MILL/HATCHERY	37 DELAWARE AVE	HURLOCK	MD		21643	YES	NO	NO	NO	JULIE DEYOUNG	4105433166	2048							311119						38.629455	-75.868966	961205135								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
2011	ENVIRONMENTAL MANAGER	MARILYN O'NEAL	21643HRLCK37DEL	HURLOCK FEED MILL/HATCHERY	37 DELAWARE AVE	HURLOCK	DORCHESTER	MD	21643	HURLOCK FEED MILL/HATCHERY	37 DELAWARE AVE	HURLOCK	MD		21643	YES	NO	NO	NO	JULIE DEYOUNG	4105433166	2048							311119						38.629455	-75.868966	961205135								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
2011	ENVIRONMENTAL MANAGER	MARILYN O'NEAL	21643HRLCK37DEL	HURLOCK FEED MILL/HATCHERY	37 DELAWARE AVE	HURLOCK	DORCHESTER	MD	21643	HURLOCK FEED MILL/HATCHERY	37 DELAWARE AVE	HURLOCK	MD		21643	YES	NO	NO	NO	JULIE DEYOUNG	4105433166	2048							311119						38.629455	-75.868966	961205135								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
2011	FACILITY MANAGER	DOUG JORDAN	21017NDPND1300B	INDEPENDENT CAN CO	1300 BRASS MILL RD	BELCAMP	HARFORD	MD	21017	INDEPENDENT CAN CO	1300 BRASS MILL RD	BELCAMP	MD		21017	YES	NO	NO	NO	DOUG JORDAN	4102720090	3499							332431						39.47871	-76.23486	003070000								INDEPENDENT CAN CO	003070000	NO	DOUGJ@INDEPENDENTCAN.COM	
2011	FACILITY MANAGER	DOUG JORDAN	21017NDPND1300B	INDEPENDENT CAN CO	1300 BRASS MILL RD	BELCAMP	HARFORD	MD	21017	INDEPENDENT CAN CO	1300 BRASS MILL RD	BELCAMP	MD		21017	YES	NO	NO	NO	DOUG JORDAN	4102720090	3499							332431						39.47871	-76.23486	003070000								INDEPENDENT CAN CO	003070000	NO	DOUGJ@INDEPENDENTCAN.COM	
2011	FACILITY MANAGER	DOUG JORDAN	21017NDPND1300B	INDEPENDENT CAN CO	1300 BRASS MILL RD	BELCAMP	HARFORD	MD	21017	INDEPENDENT CAN CO	1300 BRASS MILL RD	BELCAMP	MD		21017	YES	NO	NO	NO	DOUG JORDAN	4102720090	3499							332431						39.47871	-76.23486	003070000								INDEPENDENT CAN CO	003070000	NO	DOUGJ@INDEPENDENTCAN.COM	
2011	FACILITY MANAGER	DOUG JORDAN	21017NDPND1300B	INDEPENDENT CAN CO	1300 BRASS MILL RD	BELCAMP	HARFORD	MD	21017	INDEPENDENT CAN CO	1300 BRASS MILL RD	BELCAMP	MD		21017	YES	NO	NO	NO	DOUG JORDAN	4102720090	3499							332431						39.47871	-76.23486	003070000								INDEPENDENT CAN CO	003070000	NO	DOUGJ@INDEPENDENTCAN.COM	
2011	FACILITY MANAGER	DOUG JORDAN	21017NDPND1300B	INDEPENDENT CAN CO	1300 BRASS MILL RD	BELCAMP	HARFORD	MD	21017	INDEPENDENT CAN CO	1300 BRASS MILL RD	BELCAMP	MD		21017	YES	NO	NO	NO	DOUG JORDAN	4102720090	3499							332431						39.47871	-76.23486	003070000								INDEPENDENT CAN CO	003070000	NO	DOUGJ@INDEPENDENTCAN.COM	
2011	PRESIDENT	CHRISTOPHER ARMSTRONG	21230KYDNR1400B	KAYDON RING & SEAL INC	1600 WICOMICO ST	BALTIMORE	BALTIMORE (CITY)	MD	21230	KAYDON RING & SEAL INC	1600 WICOMICO ST	BALTIMORE	MD		21230	YES	NO	NO	NO	ROBERT MERRIKEN	4105477700	3499							332999						39.274453	-76.635562									KAYDON CORP	156171134	NO	RMERRIKEN@KAYDON.COM	
2011	PLANT MANAGER	JEFF MARKS	2122WKMRWT3925F	KEMIRA WATER SOLUTIONS INC	3925 FORT ARMISTEAD RD	BALTIMORE	BALTIMORE (CITY)	MD	21226	KEMIRA WATER SOLUTIONS INC	3925 FORT ARMISTEAD RD	BALTIMORE	MD		21226	YES	NO	NO	NO	JEFF MARKS	4103543003								325188						39.206678	-76.544964	033870585								KEMIRA INC	368448882	NO	JEFF.MARKS@KEMIRA.COM	
2011	DIRECTOR, ENVIRONMENT	MATTHEW STEWART	2170WLFRGF1ESUT	LAFARGE FREDERICK READY MIX	1000 E S ST	FREDERICK	FREDERICK	MD	21701	LAFARGE FREDERICK READY MIX	1954 GREENSPRING DRIVE, TIMONIUM TWO - SUITE 250	TIMONIUM	MD		21093	YES	NO	NO	NO	MATTHEW STEWART	4108473226								327320						39.40276	-77.3929	605990944								LAFARGE NA INC	013005262	NO	MATTHEW.STEWART@LAFARGE-NA.COM	
2011	DIRECTOR, ENVIRONMENT	MATTHEW STEWART	21085LFRGM81PUL	LAFARGE JOPPA RMX	810 PULASKI HWY	JOPPA	HARFORD	MD	21085	LAFARGE JOPPA RMX	1954 GREENSPRING DRIVE, TIMONIUM TWO - SUITE 250	TIMONIUM	MD		21093	YES	NO	NO	NO	MATTHEW STEWART	4108473226	3273							327320						39.430353	-76.347903	605990944								LAFARGE NA INC	013005262	NO	MATTHEW.STEWART@LAFARGE-NA.COM	
2011	DIRECTOR, ENVIRONMENT	MATTHEW STEWART	21085LFRGM81PUL	LAFARGE JOPPA RMX	810 PULASKI HWY	JOPPA	HARFORD	MD	21085	LAFARGE JOPPA RMX	1954 GREENSPRING DRIVE, TIMONIUM TWO - SUITE 250	TIMONIUM	MD		21093	YES	NO	NO	NO	MATTHEW STEWART	4108473226	3273							327320						39.430353	-76.347903	605990944								LAFARGE NA INC	013005262	NO	MATTHEW.STEWART@LAFARGE-NA.COM	
2011	DIRECTOR, ENVIRONMENT	MATTHEW STEWART	20794LFRGM797LD	LAFARGE MID ATLANTIC JESSUP RMX	7970 OLD JESSUP RD	JESSUP	ANNE ARUNDEL	MD	20794	LAFARGE MID ATLANTIC JESSUP RMX	1954 GREENSPRING DRIVE, TIMONIUM TWO - SUITE 250	TIMONIUM	MD		21093	YES	NO	NO	NO	MATTHEW STEWART	4108473226	3273							327320						39.152925	-76.77641	605990944								LAFARGE NA INC	013005262	NO	MATTHEW.STEWART@LAFARGE-NA.COM	
2011	DIRECTOR, ENVIRONMENT	MATTHEW STEWART	20794LFRGM797LD	LAFARGE MID ATLANTIC JESSUP RMX	7970 OLD JESSUP RD	JESSUP	ANNE ARUNDEL	MD	20794	LAFARGE MID ATLANTIC JESSUP RMX	1954 GREENSPRING DRIVE, TIMONIUM TWO - SUITE 250	TIMONIUM	MD		21093	YES	NO	NO	NO	MATTHEW STEWART	4108473226	3273							327320						39.152925	-76.77641	605990944								LAFARGE NA INC	013005262	NO	MATTHEW.STEWART@LAFARGE-NA.COM	
2011	DIRECTOR, ENVIRONMENT	MATTHEW STEWART	21104LFRGM11411	LAFARGE MID-ATLANTIC INC MARRIOTTSVILLE RMX	11411 MARRIOTTSVILLE RD	MARRIOTTSVILLE	BALTIMORE	MD	21104	LAFARGE MID-ATLANTIC INC MARRIOTTSVILLE RMX	1954 GREENSPRING DRIVE, TIMONIUM TWO - SUITE 250	TIMONIUM	MD		21093	YES	NO	NO	NO	MATTHEW STEWART	4108473226	3273							327320						39.367814	-76.870542	605990944								LAFARGE NA INC	013005262	NO	MATTHEW.STEWART@LAFARGE-NA.COM	
2011	DIRECTOR, ENVIRONMENT	MATTHEW STEWART	20850LFRGM14824	LAFARGE MID-ATLANTIC INC ROCKVILLE RMX	14824 S LAWN LN	ROCKVILLE	MONTGOMERY	MD	20850	LAFARGE MID-ATLANTIC INC ROCKVILLE RMX	1954 GREENSPRING DRIVE, TIMONIUM TWO - SUITE 250	TIMONIUM	MD		21093	YES	NO	NO	NO	MATTHEW STEWART	4108473226	3273							327320						39.09972	-77.13694	605990944								LAFARGE NA INC	013005262	NO	MATTHEW.STEWART@LAFARGE-NA.COM	
2011	DIRECTOR, ENVIRONMENT	MATTHEW STEWART	20850LFRGM14824	LAFARGE MID-ATLANTIC INC ROCKVILLE RMX	14824 S LAWN LN	ROCKVILLE	MONTGOMERY	MD	20850	LAFARGE MID-ATLANTIC INC ROCKVILLE RMX	1954 GREENSPRING DRIVE, TIMONIUM TWO - SUITE 250	TIMONIUM	MD		21093	YES	NO	NO	NO	MATTHEW STEWART	4108473226	3273							327320						39.09972	-77.13694	605990944								LAFARGE NA INC	013005262	NO	MATTHEW.STEWART@LAFARGE-NA.COM	
2011	PLANT MANAGER	PAUL PARKER	21219LFRGB2001W	LAFARGE NA - SPARROWS POINT	2001 WHARF ROAD, GATE B	SPARROWS POINT	BALTIMORE	MD	21219	LAFARGE NA - SPARROWS POINT	2001 WHARF ROAD, GATE B	SPARROWS POINT	MD		21219	YES	NO	NO	NO	GENEVA EDWARDS	4193881177	3295							327310						39.22579	-76.46416	067568246								LAFARGE NA INC	067568246	NO	GENEVA.EDWARDS@LAFARGE-NA.COM	
2011	PLANT MANAGER	PAUL PARKER	21219LFRGB2001W	LAFARGE NA - SPARROWS POINT	2001 WHARF ROAD, GATE B	SPARROWS POINT	BALTIMORE	MD	21219	LAFARGE NA - SPARROWS POINT	2001 WHARF ROAD, GATE B	SPARROWS POINT	MD		21219	YES	NO	NO	NO	GENEVA EDWARDS	4193881177	3295							327310						39.22579	-76.46416	067568246								LAFARGE NA INC	067568246	NO	GENEVA.EDWARDS@LAFARGE-NA.COM	
2011	PLANT MANAGER	PAUL PARKER	21219LFRGB2001W	LAFARGE NA - SPARROWS POINT	2001 WHARF ROAD, GATE B	SPARROWS POINT	BALTIMORE	MD	21219	LAFARGE NA - SPARROWS POINT	2001 WHARF ROAD, GATE B	SPARROWS POINT	MD		21219	YES	NO	NO	NO	GENEVA EDWARDS	4193881177	3295							327310						39.22579	-76.46416	067568246								LAFARGE NA INC	067568246	NO	GENEVA.EDWARDS@LAFARGE-NA.COM	
2011	PLANT MANAGER	PAUL PARKER	21219LFRGB2001W	LAFARGE NA - SPARROWS POINT	2001 WHARF ROAD, GATE B	SPARROWS POINT	BALTIMORE	MD	21219	LAFARGE NA - SPARROWS POINT	2001 WHARF ROAD, GATE B	SPARROWS POINT	MD		21219	YES	NO	NO	NO	GENEVA EDWARDS	4193881177	3295							327310						39.22579	-76.46416	067568246								LAFARGE NA INC	067568246	NO	GENEVA.EDWARDS@LAFARGE-NA.COM	
2011	PLANT MANAGER	PAUL PARKER	21219LFRGB2001W	LAFARGE NA - SPARROWS POINT	2001 WHARF ROAD, GATE B	SPARROWS POINT	BALTIMORE	MD	21219	LAFARGE NA - SPARROWS POINT	2001 WHARF ROAD, GATE B	SPARROWS POINT	MD		21219	YES	NO	NO	NO	GENEVA EDWARDS	4193881177	3295							327310						39.22579	-76.46416	067568246								LAFARGE NA INC	067568246	NO	GENEVA.EDWARDS@LAFARGE-NA.COM	
2011	CORPORATE EHS ENGINEER	CRAIG SEIM	21741PRNML11671	LAND O'LAKES PURINA FEED LLC - HAGERSTOWN	11671 HOPEWELL RD	HAGERSTOWN	WASHINGTON	MD	21740	LAND O'LAKES PURINA FEED LLC - HAGERSTOWN	11671 HOPEWELL RD	HAGERSTOWN	MD		21740	YES	NO	NO	NO	JEANNE FORBIS	6513752071	2048							311119						39.6334	-77.77833	806578337								LAND O LAKES INC	006253835	NO	JKFORBIS@LANDOLAKES.COM	
2011	CORPORATE EHS ENGINEER	CRAIG SEIM	21741PRNML11671	LAND O'LAKES PURINA FEED LLC - HAGERSTOWN	11671 HOPEWELL RD	HAGERSTOWN	WASHINGTON	MD	21740	LAND O'LAKES PURINA FEED LLC - HAGERSTOWN	11671 HOPEWELL RD	HAGERSTOWN	MD		21740	YES	NO	NO	NO	JEANNE FORBIS	6513752071	2048							311119						39.6334	-77.77833	806578337								LAND O LAKES INC	006253835	NO	JKFORBIS@LANDOLAKES.COM	
2011	CORPORATE EHS ENGINEER	CRAIG SEIM	21741PRNML11671	LAND O'LAKES PURINA FEED LLC - HAGERSTOWN	11671 HOPEWELL RD	HAGERSTOWN	WASHINGTON	MD	21740	LAND O'LAKES PURINA FEED LLC - HAGERSTOWN	11671 HOPEWELL RD	HAGERSTOWN	MD		21740	YES	NO	NO	NO	JEANNE FORBIS	6513752071	2048							311119						39.6334	-77.77833	806578337								LAND O LAKES INC	006253835	NO	JKFORBIS@LANDOLAKES.COM	
2011	ASSOCIATE ENVIRONMENTAL ADVISOR	LISA HUNT	20707LRLRD5501V	LAUREL READY MIX CONCRETE	5501 VAN DUSEN RD	LAUREL	PRINCE GEORGES	MD	20707	LAUREL READY MIX CONCRETE	6401 GOLDEN TRIANGLE DR SUITE 400	GREENBELT	MD		20770	YES	NO	NO	NO	LISA HUNT	3019821400	3273							327320						39.080054	-76.912649			MDR000011536		00-MM-9755				HOLCIM (US) INC	622258929	NO	LISA.HUNT@AGGREGATE-US.COM	
2011	PLANT MANAGER	KENT MARTIN	21791LHGHP117SO	LEHIGH CEMENT CO LLC	675 QUAKER HILL RD	UNION BRIDGE	CARROLL	MD	21791	LEHIGH CEMENT CO LLC	675 QUAKER HILL RD	UNION BRIDGE	MD		21791	YES	NO	NO	NO	KURT W. DEERY	4103861210	3241							327310						39.557158	-77.166252	003064854								LEHIGH HANSON		NO	KDEERY@LEHIGHCEMENT.COM	
2011	PLANT MANAGER	KENT MARTIN	21791LHGHP117SO	LEHIGH CEMENT CO LLC	675 QUAKER HILL RD	UNION BRIDGE	CARROLL	MD	21791	LEHIGH CEMENT CO LLC	675 QUAKER HILL RD	UNION BRIDGE	MD		21791	YES	NO	NO	NO	KURT W. DEERY	4103861210	3241							327310						39.557158	-77.166252	003064854								LEHIGH HANSON		NO	KDEERY@LEHIGHCEMENT.COM	
2011	PLANT MANAGER	KENT MARTIN	21791LHGHP117SO	LEHIGH CEMENT CO LLC	675 QUAKER HILL RD	UNION BRIDGE	CARROLL	MD	21791	LEHIGH CEMENT CO LLC	675 QUAKER HILL RD	UNION BRIDGE	MD		21791	YES	NO	NO	NO	KURT W. DEERY	4103861210	3241							327310						39.557158	-77.166252	003064854								LEHIGH HANSON		NO	KDEERY@LEHIGHCEMENT.COM	
2011	PLANT MANAGER	KENT MARTIN	21791LHGHP117SO	LEHIGH CEMENT CO LLC	675 QUAKER HILL RD	UNION BRIDGE	CARROLL	MD	21791	LEHIGH CEMENT CO LLC	675 QUAKER HILL RD	UNION BRIDGE	MD		21791	YES	NO	NO	NO	KURT W. DEERY	4103861210	3241							327310						39.557158	-77.166252	003064854								LEHIGH HANSON		NO	KDEERY@LEHIGHCEMENT.COM	
2011	PLANT MANAGER	KENT MARTIN	21791LHGHP117SO	LEHIGH CEMENT CO LLC	675 QUAKER HILL RD	UNION BRIDGE	CARROLL	MD	21791	LEHIGH CEMENT CO LLC	675 QUAKER HILL RD	UNION BRIDGE	MD		21791	YES	NO	NO	NO	KURT W. DEERY	4103861210	3241							327310						39.557158	-77.166252	003064854								LEHIGH HANSON		NO	KDEERY@LEHIGHCEMENT.COM	
2011	ASST. OFFICE MANAGER	JANET ANDERSON	21830LNGLFOLDRA	LONG LIFE TREATED WOOD INC	8150 OLD RAILROAD RD	HEBRON	WICOMICO	MD	21830	LONG LIFE TREATED WOOD INC	PO BOX 340	HEBRON	MD		21830	YES	NO	NO	NO	PATRICK P. O'MALLEY, JR.	4105430700	2491							321114						38.41747	-75.697094	094903317										NO	POMALLEY@LONGLIFETREATEDWOOD.COM	
2011	ASST. OFFICE MANAGER	JANET ANDERSON	21830LNGLFOLDRA	LONG LIFE TREATED WOOD INC	8150 OLD RAILROAD RD	HEBRON	WICOMICO	MD	21830	LONG LIFE TREATED WOOD INC	PO BOX 340	HEBRON	MD		21830	YES	NO	NO	NO	PATRICK P. O'MALLEY, JR.	4105430700	2491							321114						38.41747	-75.697094	094903317										NO	POMALLEY@LONGLIFETREATEDWOOD.COM	
2011	ASST. OFFICE MANAGER	JANET ANDERSON	21830LNGLFOLDRA	LONG LIFE TREATED WOOD INC	8150 OLD RAILROAD RD	HEBRON	WICOMICO	MD	21830	LONG LIFE TREATED WOOD INC	PO BOX 340	HEBRON	MD		21830	YES	NO	NO	NO	PATRICK P. O'MALLEY, JR.	4105430700	2491							321114						38.41747	-75.697094	094903317										NO	POMALLEY@LONGLIFETREATEDWOOD.COM	
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
2011	MILL MANAGER		21540WSTVC300PR	LUKE PAPER CO	300 PRATT ST	LUKE	ALLEGANY	MD	215401099	LUKE PAPER CO	300 PRATT ST	LUKE	MD		21540-1099	YES	NO	NO	NO	PATSY KOONTZ	3013593311	2621							322121						39.473306	-79.055528	003070661								NEWPAGE CORP	197533446	NO		
