REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PURCHASING MANAGER	LOUIS SZKLANECKI	60101STYDC450SL	1ST AYD CORP	1325 GATEWAY DR	ELGIN	KANE	IL	601247866	1ST AYD CORP	1325 GATEWAY DR	ELGIN	IL		60124-7866	YES	NO	NO	NO	TOM SCHREINER	8476220001	2841							325611						42.06501	-88.34328	077007649										NO	TSCHREINER@1STAYD.COM	
2011	GENERAL MANAGER	JAMES SMITH	62263NSCTNENTER	NASCOTE INDUSTRIES	18310 ENTERPRISE AVE	NASHVILLE	WASHINGTON	IL	62263	NASCOTE INDUSTRIES	18310 ENTERPRISE AVE	NASHVILLE	IL		62263	YES	NO	NO	NO	JIM EVILSIZER	6183274381	3714	3089						336399						38.368612	-89.369778	150192649								MAGNA EXTERIORS & INTERIORS	152054409	NO		
2011	QUALITY/SAFETY MGR.	CHARLES FERGUSON	61401NTNLCRTE15	NATIONAL COATINGS INC	604 US HWY 150 E	GALESBURG	KNOX	IL	614011314	NATIONAL COATINGS INC	PO BOX 1314	GALESBURG	IL		614011314	YES	NO	NO	NO	TOM FERGUSON	3093424184	2851							325510						40.927433	-90.325302			ILD021164983								NO	TFERGUSON@NATCOINC.COM	
2011	QUALITY/SAFETY MGR.	CHARLES FERGUSON	61401NTNLCRTE15	NATIONAL COATINGS INC	604 US HWY 150 E	GALESBURG	KNOX	IL	614011314	NATIONAL COATINGS INC	PO BOX 1314	GALESBURG	IL		614011314	YES	NO	NO	NO	TOM FERGUSON	3093424184	2851							325510						40.927433	-90.325302			ILD021164983								NO	TFERGUSON@NATCOINC.COM	
2011	QUALITY/SAFETY MGR.	CHARLES FERGUSON	61401NTNLCRTE15	NATIONAL COATINGS INC	604 US HWY 150 E	GALESBURG	KNOX	IL	614011314	NATIONAL COATINGS INC	PO BOX 1314	GALESBURG	IL		614011314	YES	NO	NO	NO	TOM FERGUSON	3093424184	2851							325510						40.927433	-90.325302			ILD021164983								NO	TFERGUSON@NATCOINC.COM	
2011	QUALITY/SAFETY MGR.	CHARLES FERGUSON	61401NTNLCRTE15	NATIONAL COATINGS INC	604 US HWY 150 E	GALESBURG	KNOX	IL	614011314	NATIONAL COATINGS INC	PO BOX 1314	GALESBURG	IL		614011314	YES	NO	NO	NO	TOM FERGUSON	3093424184	2851							325510						40.927433	-90.325302			ILD021164983								NO	TFERGUSON@NATCOINC.COM	
2011	QUALITY/SAFETY MGR.	CHARLES FERGUSON	61401NTNLCRTE15	NATIONAL COATINGS INC	604 US HWY 150 E	GALESBURG	KNOX	IL	614011314	NATIONAL COATINGS INC	PO BOX 1314	GALESBURG	IL		614011314	YES	NO	NO	NO	TOM FERGUSON	3093424184	2851							325510						40.927433	-90.325302			ILD021164983								NO	TFERGUSON@NATCOINC.COM	
2011	QUALITY/SAFETY MGR.	CHARLES FERGUSON	61401NTNLCRTE15	NATIONAL COATINGS INC	604 US HWY 150 E	GALESBURG	KNOX	IL	614011314	NATIONAL COATINGS INC	PO BOX 1314	GALESBURG	IL		614011314	YES	NO	NO	NO	TOM FERGUSON	3093424184	2851							325510						40.927433	-90.325302			ILD021164983								NO	TFERGUSON@NATCOINC.COM	
2011	QUALITY/SAFETY MGR.	CHARLES FERGUSON	61401NTNLCRTE15	NATIONAL COATINGS INC	604 US HWY 150 E	GALESBURG	KNOX	IL	614011314	NATIONAL COATINGS INC	PO BOX 1314	GALESBURG	IL		614011314	YES	NO	NO	NO	TOM FERGUSON	3093424184	2851							325510						40.927433	-90.325302			ILD021164983								NO	TFERGUSON@NATCOINC.COM	
2011	QUALITY/SAFETY MGR.	CHARLES FERGUSON	61401NTNLCRTE15	NATIONAL COATINGS INC	604 US HWY 150 E	GALESBURG	KNOX	IL	614011314	NATIONAL COATINGS INC	PO BOX 1314	GALESBURG	IL		614011314	YES	NO	NO	NO	TOM FERGUSON	3093424184	2851							325510						40.927433	-90.325302			ILD021164983								NO	TFERGUSON@NATCOINC.COM	
2011	DIRECTOR OF MANUFACTURING	KELLY SALACH	60441NTNLF5GREE	NATIONAL FIBER GLASS PRODUCTS	5 GREENWOOD AVE	ROMEOVILLE	WILL	IL	60446	NATIONAL FIBER GLASS PRODUCTS	5 GREENWOOD AVE	ROMEOVILLE	IL		60446	YES	NO	NO	NO	KELLY J. SALACH	8158865900	3088							326191						41.65224	-88.07858									GKL CORP	098975634	NO	KSALACH@NATIONALBATH.COM	
2011	VICE PRESIDENT OF MANUFACTURING	MANUEL GAMBOA	60143NTNLN16GLE	NATIONAL INDUSTRIAL COATINGS INC DBA NICOAT INC	1600 GLENLAKE AVE	ITASCA	DUPAGE	IL	60143	NATIONAL INDUSTRIAL COATINGS INC DBA NICOAT INC	1600 GLENLAKE AVE	ITASCA	IL		60143	YES	NO	NO	NO	MANUEL GAMBOA	6308607070								325510						41.98862	-88.04126	115455479										NO	MGAMBOA@NICOAT.COM	
2011	VICE PRESIDENT OF MANUFACTURING	MANUEL GAMBOA	60143NTNLN16GLE	NATIONAL INDUSTRIAL COATINGS INC DBA NICOAT INC	1600 GLENLAKE AVE	ITASCA	DUPAGE	IL	60143	NATIONAL INDUSTRIAL COATINGS INC DBA NICOAT INC	1600 GLENLAKE AVE	ITASCA	IL		60143	YES	NO	NO	NO	MANUEL GAMBOA	6308607070								325510						41.98862	-88.04126	115455479										NO	MGAMBOA@NICOAT.COM	
2011	VICE PRESIDENT OF MANUFACTURING	MANUEL GAMBOA	60143NTNLN16GLE	NATIONAL INDUSTRIAL COATINGS INC DBA NICOAT INC	1600 GLENLAKE AVE	ITASCA	DUPAGE	IL	60143	NATIONAL INDUSTRIAL COATINGS INC DBA NICOAT INC	1600 GLENLAKE AVE	ITASCA	IL		60143	YES	NO	NO	NO	MANUEL GAMBOA	6308607070								325510						41.98862	-88.04126	115455479										NO	MGAMBOA@NICOAT.COM	
2011	GENERAL MANAGER	ROBERT KEISLER	60008NTLTC1101C	NATIONAL TECHNOLOGY INC	1101 CARNEGIE ST	ROLLING MEADOWS	COOK	IL	60008	NATIONAL TECHNOLOGY INC	1101 CARNEGIE ST	ROLLING MEADOWS	IL		60008	YES	NO	NO	NO	ROBERT KEISLER	8475061300	3679							334418						42.09797	-88.02791	121273155										NO	BOB@NATIONALTECH.COM	
2011	GENERAL MANAGER	ROBERT KEISLER	60008NTLTC1101C	NATIONAL TECHNOLOGY INC	1101 CARNEGIE ST	ROLLING MEADOWS	COOK	IL	60008	NATIONAL TECHNOLOGY INC	1101 CARNEGIE ST	ROLLING MEADOWS	IL		60008	YES	NO	NO	NO	ROBERT KEISLER	8475061300	3679							334418						42.09797	-88.02791	121273155										NO	BOB@NATIONALTECH.COM	
2011	DIRECTOR, MANUFACTURING & MATERIALS	SALEEM ESAAK	60160NVSTR10400	NAVISTAR INC	10400 W N AVE	MELROSE PARK	COOK	IL	60160	NAVISTAR INC	10400 W N AVE	MELROSE PARK	IL		60160	YES	NO	NO	NO	TIM.POWELKE@NAVISTAR.COM	7088653236	3519							333618						41.90769	-87.87611	161984646								NAVISTAR INTERNATIONAL CORP	161984646	NO	TIM.POWELKE@NAVISTAR.COM	
2011	DIRECTOR, MANUFACTURING & MATERIALS	SALEEM ESAAK	60160NVSTR10400	NAVISTAR INC	10400 W N AVE	MELROSE PARK	COOK	IL	60160	NAVISTAR INC	10400 W N AVE	MELROSE PARK	IL		60160	YES	NO	NO	NO	TIM.POWELKE@NAVISTAR.COM	7088653236	3519							333618						41.90769	-87.87611	161984646								NAVISTAR INTERNATIONAL CORP	161984646	NO	TIM.POWELKE@NAVISTAR.COM	
2011	DIRECTOR, MANUFACTURING & MATERIALS	SALEEM ESAAK	60160NVSTR10400	NAVISTAR INC	10400 W N AVE	MELROSE PARK	COOK	IL	60160	NAVISTAR INC	10400 W N AVE	MELROSE PARK	IL		60160	YES	NO	NO	NO	TIM.POWELKE@NAVISTAR.COM	7088653236	3519							333618						41.90769	-87.87611	161984646								NAVISTAR INTERNATIONAL CORP	161984646	NO	TIM.POWELKE@NAVISTAR.COM	
2011	MANAGER, REGULATORY COMPLIANCE	ERIK REED	60622NZDRC1087N	NAZDAR CHICAGO	1087 N N BRANCH ST	CHICAGO	COOK	IL	60622	NAZDAR CHICAGO	8501 HEDGE LN TERRACE	SHAWNEE	KS		66227	YES	NO	NO	NO	ERIK REED	9134221888	2893							325910						41.901366	-87.653025	069956225								THRALL ENTERPRISES	069956225	NO	EREED@NAZDAR.COM	
2011	MANAGER, REGULATORY COMPLIANCE	ERIK REED	60622NZDRC1087N	NAZDAR CHICAGO	1087 N N BRANCH ST	CHICAGO	COOK	IL	60622	NAZDAR CHICAGO	8501 HEDGE LN TERRACE	SHAWNEE	KS		66227	YES	NO	NO	NO	ERIK REED	9134221888	2893							325910						41.901366	-87.653025	069956225								THRALL ENTERPRISES	069956225	NO	EREED@NAZDAR.COM	
2011	MANAGER, REGULATORY COMPLIANCE	ERIK REED	60622NZDRC1087N	NAZDAR CHICAGO	1087 N N BRANCH ST	CHICAGO	COOK	IL	60622	NAZDAR CHICAGO	8501 HEDGE LN TERRACE	SHAWNEE	KS		66227	YES	NO	NO	NO	ERIK REED	9134221888	2893							325910						41.901366	-87.653025	069956225								THRALL ENTERPRISES	069956225	NO	EREED@NAZDAR.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438MRTNN3000E	NB COATINGS INC	3000 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.58653	-87.54426	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	DIRECTOR OF OPERATIONS		60438BCHMC2700E	NB COATINGS INC	2701 E 170TH ST	LANSING	COOK	IL	60438	NB COATINGS INC	2701 E 170TH ST	LANSING	IL		60438	YES	NO	NO	NO	MIKE GAITHER	7088687371	2851							325510						41.5865	-87.54912	085229448								NIPPON PAINT (USA) INC	787612795	NO	MGAITHER@NBCOATINGS.COM	
2011	CHIEF OPERATING OFFICER	WILLIAM GEARY	60131NLSNS9400W	NELSEN STEEL & WIRE LP	9400 W BELMONT AVE	FRANKLIN PARK	COOK	IL	60131	NELSEN STEEL & WIRE LP	9400 W BELMONT AVE	FRANKLIN PARK	IL		60131	YES	NO	NO	NO	STEVE JOSENKOSKI	8476719700	3316							331221						41.93689	-87.86147											NO	SJOSENKOSKI@NELSENSTEEL.COM	
2011	CHIEF OPERATING OFFICER	WILLIAM GEARY	60131NLSNS9400W	NELSEN STEEL & WIRE LP	9400 W BELMONT AVE	FRANKLIN PARK	COOK	IL	60131	NELSEN STEEL & WIRE LP	9400 W BELMONT AVE	FRANKLIN PARK	IL		60131	YES	NO	NO	NO	STEVE JOSENKOSKI	8476719700	3316							331221						41.93689	-87.86147											NO	SJOSENKOSKI@NELSENSTEEL.COM	
2011	CHIEF OPERATING OFFICER	WILLIAM GEARY	60131NLSNS9400W	NELSEN STEEL & WIRE LP	9400 W BELMONT AVE	FRANKLIN PARK	COOK	IL	60131	NELSEN STEEL & WIRE LP	9400 W BELMONT AVE	FRANKLIN PARK	IL		60131	YES	NO	NO	NO	STEVE JOSENKOSKI	8476719700	3316							331221						41.93689	-87.86147											NO	SJOSENKOSKI@NELSENSTEEL.COM	
2011	VICE PRESIDENT, MANUFACTURING		60085GLDBN515SE	NEW NGC INC D/B/A NATIONAL GYPSUM CO	515 SEA HORSE DR	WAUKEGAN	LAKE	IL	60085	NEW NGC INC D/B/A NATIONAL GYPSUM CO	2001 REXFORD RD	CHARLOTTE	NC		28211	YES	NO	NO	NO	PATRICK RADIGAN	7043657538	3275							327420						42.365737	-87.817291	808836894								NEW NGC INC	808836894	NO	PKRADIGAN@NATIONALGYPSUM.COM	
2011	VICE PRESIDENT, MANUFACTURING		60085GLDBN515SE	NEW NGC INC D/B/A NATIONAL GYPSUM CO	515 SEA HORSE DR	WAUKEGAN	LAKE	IL	60085	NEW NGC INC D/B/A NATIONAL GYPSUM CO	2001 REXFORD RD	CHARLOTTE	NC		28211	YES	NO	NO	NO	PATRICK RADIGAN	7043657538	3275							327420						42.365737	-87.817291	808836894								NEW NGC INC	808836894	NO	PKRADIGAN@NATIONALGYPSUM.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
2011	PLANT SAFETY AND COMPLIANCE MANAGER	JASMINE VECERA	60480SHLND8500S	NEXEO SOLUTIONS LLC	8500 S WILLOW SPRINGS RD	WILLOW SPRINGS	COOK	IL	60480	NEXEO SOLUTIONS LLC	5200 BLAZER PKWY HSSE/DS-1	DUBLIN	OH		43017	YES	NO	NO	NO	LINDA DENISON	6147904277	5169							424690						41.737404	-87.883906											NO	LJDENISON@NEXEOSOLUTIONS.COM	
