REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	GEOFFREY STIDHAM	19014CSTMC50MIL	3M ASTON	50 MILTON DR	CHESTER TOWNSHIP	DELAWARE	PA	19013	3M ASTON	50 MILTON DR	ASTON	PA		19014	YES	NO	NO	NO	GEOFFERY STIDHAM	6104977002	2821							325211						39.855827	-75.411858	022473735								3M CO	006173082	NO	GLSTIDHAM@MMM.COM	
2011	GENERAL MANAGER	LAURENT CABEL	19335JHNSN498AC	JOHNSON MATTHEY  INC  DOWNINGTOWN SITE	498 ACORN LN	DOWNINGTOWN	CHESTER	PA	19335	JOHNSON MATTHEY  INC  DOWNINGTOWN SITE	498 ACORN LN	DOWNINGTOWN	PA		19335	YES	NO	NO	NO	PETER DIONISOS	6108733200	2816	2851						325131						40.00633	-75.69154	849264833								JOHNSON MATTHEY INC	002326734	NO	DIONIPT@JMUSA.COM	
2011	GENERAL MANAGER	LAURENT CABEL	19335JHNSN498AC	JOHNSON MATTHEY  INC  DOWNINGTOWN SITE	498 ACORN LN	DOWNINGTOWN	CHESTER	PA	19335	JOHNSON MATTHEY  INC  DOWNINGTOWN SITE	498 ACORN LN	DOWNINGTOWN	PA		19335	YES	NO	NO	NO	PETER DIONISOS	6108733200	2816	2851						325131						40.00633	-75.69154	849264833								JOHNSON MATTHEY INC	002326734	NO	DIONIPT@JMUSA.COM	
2011	GENERAL MANAGER	LAURENT CABEL	19335JHNSN498AC	JOHNSON MATTHEY  INC  DOWNINGTOWN SITE	498 ACORN LN	DOWNINGTOWN	CHESTER	PA	19335	JOHNSON MATTHEY  INC  DOWNINGTOWN SITE	498 ACORN LN	DOWNINGTOWN	PA		19335	YES	NO	NO	NO	PETER DIONISOS	6108733200	2816	2851						325131						40.00633	-75.69154	849264833								JOHNSON MATTHEY INC	002326734	NO	DIONIPT@JMUSA.COM	
2011	GENERAL MANAGER	LAURENT CABEL	19335JHNSN498AC	JOHNSON MATTHEY  INC  DOWNINGTOWN SITE	498 ACORN LN	DOWNINGTOWN	CHESTER	PA	19335	JOHNSON MATTHEY  INC  DOWNINGTOWN SITE	498 ACORN LN	DOWNINGTOWN	PA		19335	YES	NO	NO	NO	PETER DIONISOS	6108733200	2816	2851						325131						40.00633	-75.69154	849264833								JOHNSON MATTHEY INC	002326734	NO	DIONIPT@JMUSA.COM	
2011	GENERAL MANAGER	LAURENT CABEL	19335JHNSN498AC	JOHNSON MATTHEY  INC  DOWNINGTOWN SITE	498 ACORN LN	DOWNINGTOWN	CHESTER	PA	19335	JOHNSON MATTHEY  INC  DOWNINGTOWN SITE	498 ACORN LN	DOWNINGTOWN	PA		19335	YES	NO	NO	NO	PETER DIONISOS	6108733200	2816	2851						325131						40.00633	-75.69154	849264833								JOHNSON MATTHEY INC	002326734	NO	DIONIPT@JMUSA.COM	
2011	SHE MANAGER	PETER MCGINNIS	19428SMTHK900RI	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	MONTGOMERY	PA	19428	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	PA		19428	YES	NO	NO	NO	PETER MCGINNIS	6102924402	2833							325199						40.06237	-75.26962	002326734								JOHNSON MATTHEY INC	002326734	NO	PETER.MCGINNIS@JMUSA.COM	
2011	OPERATIONS DIRECTOR	WILLIAM CLAUHS	19087JHNSN43645	JOHNSON MATTHEY INC	434, 436, 456 DEVON PARK DR	WAYNE	CHESTER	PA	19087	JOHNSON MATTHEY INC	456 DEVON PARK DR	WAYNE	PA		19087	YES	NO	NO	NO	SUSAN LACKEY	6103418299	3714	3564						336399						40.074238	-75.416916	069889657								JOHNSON MATTHEY INC	099079063	NO	LACKESE@JMUSA.COM	
2011	SHE MANAGER	PETER MCGINNIS	19428SMTHK900RI	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	MONTGOMERY	PA	19428	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	PA		19428	YES	NO	NO	NO	PETER MCGINNIS	6102924402	2833							325199						40.06237	-75.26962	002326734								JOHNSON MATTHEY INC	002326734	NO	PETER.MCGINNIS@JMUSA.COM	
2011	SHE MANAGER	PETER MCGINNIS	19428SMTHK900RI	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	MONTGOMERY	PA	19428	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	PA		19428	YES	NO	NO	NO	PETER MCGINNIS	6102924402	2833							325199						40.06237	-75.26962	002326734								JOHNSON MATTHEY INC	002326734	NO	PETER.MCGINNIS@JMUSA.COM	
2011	OPERATIONS DIRECTOR	WILLIAM CLAUHS	19087JHNSN43645	JOHNSON MATTHEY INC	434, 436, 456 DEVON PARK DR	WAYNE	CHESTER	PA	19087	JOHNSON MATTHEY INC	456 DEVON PARK DR	WAYNE	PA		19087	YES	NO	NO	NO	SUSAN LACKEY	6103418299	3714	3564						336399						40.074238	-75.416916	069889657								JOHNSON MATTHEY INC	099079063	NO	LACKESE@JMUSA.COM	
2011	SHE MANAGER	PETER MCGINNIS	19428SMTHK900RI	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	MONTGOMERY	PA	19428	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	PA		19428	YES	NO	NO	NO	PETER MCGINNIS	6102924402	2833							325199						40.06237	-75.26962	002326734								JOHNSON MATTHEY INC	002326734	NO	PETER.MCGINNIS@JMUSA.COM	
2011	SHE MANAGER	PETER MCGINNIS	19428SMTHK900RI	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	MONTGOMERY	PA	19428	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	PA		19428	YES	NO	NO	NO	PETER MCGINNIS	6102924402	2833							325199						40.06237	-75.26962	002326734								JOHNSON MATTHEY INC	002326734	NO	PETER.MCGINNIS@JMUSA.COM	
2011	PLANT MANAGER	CORBIN KEARNS	1547WJHNSN65MUN	JOHNSON MATTHEY INC	605 MOUNTAIN VIEW DR	SMITHFIELD	FAYETTE	PA	15478	JOHNSON MATTHEY INC	605 MOUNTAIN VIEW DR	SMITHFIELD	PA		15478	YES	NO	NO	NO	BRYAN HEIM	7245647244								336399						39.813095	-79.774028	125348883								JOHNSON MATTHEY INC	125348883	NO	HEIMB01@JMUSA.COM	
2011	OPERATIONS DIRECTOR	WILLIAM CLAUHS	19087JHNSN43645	JOHNSON MATTHEY INC	434, 436, 456 DEVON PARK DR	WAYNE	CHESTER	PA	19087	JOHNSON MATTHEY INC	456 DEVON PARK DR	WAYNE	PA		19087	YES	NO	NO	NO	SUSAN LACKEY	6103418299	3714	3564						336399						40.074238	-75.416916	069889657								JOHNSON MATTHEY INC	099079063	NO	LACKESE@JMUSA.COM	
2011	OPERATIONS DIRECTOR	WILLIAM CLAUHS	19087JHNSN43645	JOHNSON MATTHEY INC	434, 436, 456 DEVON PARK DR	WAYNE	CHESTER	PA	19087	JOHNSON MATTHEY INC	456 DEVON PARK DR	WAYNE	PA		19087	YES	NO	NO	NO	SUSAN LACKEY	6103418299	3714	3564						336399						40.074238	-75.416916	069889657								JOHNSON MATTHEY INC	099079063	NO	LACKESE@JMUSA.COM	
2011	SHE MANAGER	PETER MCGINNIS	19428SMTHK900RI	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	MONTGOMERY	PA	19428	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	PA		19428	YES	NO	NO	NO	PETER MCGINNIS	6102924402	2833							325199						40.06237	-75.26962	002326734								JOHNSON MATTHEY INC	002326734	NO	PETER.MCGINNIS@JMUSA.COM	
2011	SHE MANAGER	PETER MCGINNIS	19428SMTHK900RI	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	MONTGOMERY	PA	19428	JOHNSON MATTHEY INC	900 RIVER RD	CONSHOHOCKEN	PA		19428	YES	NO	NO	NO	PETER MCGINNIS	6102924402	2833							325199						40.06237	-75.26962	002326734								JOHNSON MATTHEY INC	002326734	NO	PETER.MCGINNIS@JMUSA.COM	
2011	OPERATIONS DIRECTOR	WILLIAM CLAUHS	19087JHNSN43645	JOHNSON MATTHEY INC	434, 436, 456 DEVON PARK DR	WAYNE	CHESTER	PA	19087	JOHNSON MATTHEY INC	456 DEVON PARK DR	WAYNE	PA		19087	YES	NO	NO	NO	SUSAN LACKEY	6103418299	3714	3564						336399						40.074238	-75.416916	069889657								JOHNSON MATTHEY INC	099079063	NO	LACKESE@JMUSA.COM	
2011	MANAGER, ENVIRONMENTAL & SAFETY	CHRISTOPHER COHOLICH	15902JHNST545CE	JOHNSTOWN SPECIALTY CASTINGS INC	545 CENTRAL AVE	JOHNSTOWN	CAMBRIA	PA	15902	JOHNSTOWN SPECIALTY CASTINGS INC	545 CENTRAL AVE	JOHNSTOWN	PA		15902	YES	NO	NO	NO	CHRISTOPHER J. COHOLICH	4123902700	3325	3321	3398					331513	331511	332710				40.29904	-78.91209									WHEMCO INC		NO	CCOHOLICH@WHEMCO.COM	
2011	MANAGER, ENVIRONMENTAL & SAFETY	CHRISTOPHER COHOLICH	15902JHNST545CE	JOHNSTOWN SPECIALTY CASTINGS INC	545 CENTRAL AVE	JOHNSTOWN	CAMBRIA	PA	15902	JOHNSTOWN SPECIALTY CASTINGS INC	545 CENTRAL AVE	JOHNSTOWN	PA		15902	YES	NO	NO	NO	CHRISTOPHER J. COHOLICH	4123902700	3325	3321	3398					331513	331511	332710				40.29904	-78.91209									WHEMCO INC		NO	CCOHOLICH@WHEMCO.COM	
2011	MANAGER, ENVIRONMENTAL & SAFETY	CHRISTOPHER COHOLICH	15902JHNST545CE	JOHNSTOWN SPECIALTY CASTINGS INC	545 CENTRAL AVE	JOHNSTOWN	CAMBRIA	PA	15902	JOHNSTOWN SPECIALTY CASTINGS INC	545 CENTRAL AVE	JOHNSTOWN	PA		15902	YES	NO	NO	NO	CHRISTOPHER J. COHOLICH	4123902700	3325	3321	3398					331513	331511	332710				40.29904	-78.91209									WHEMCO INC		NO	CCOHOLICH@WHEMCO.COM	
2011	MANAGER, ENVIRONMENTAL & SAFETY	CHRISTOPHER COHOLICH	15902JHNST545CE	JOHNSTOWN SPECIALTY CASTINGS INC	545 CENTRAL AVE	JOHNSTOWN	CAMBRIA	PA	15902	JOHNSTOWN SPECIALTY CASTINGS INC	545 CENTRAL AVE	JOHNSTOWN	PA		15902	YES	NO	NO	NO	CHRISTOPHER J. COHOLICH	4123902700	3325	3321	3398					331513	331511	332710				40.29904	-78.91209									WHEMCO INC		NO	CCOHOLICH@WHEMCO.COM	
2011	MANAGER, ENVIRONMENTAL & SAFETY	CHRISTOPHER COHOLICH	15902JHNST545CE	JOHNSTOWN SPECIALTY CASTINGS INC	545 CENTRAL AVE	JOHNSTOWN	CAMBRIA	PA	15902	JOHNSTOWN SPECIALTY CASTINGS INC	545 CENTRAL AVE	JOHNSTOWN	PA		15902	YES	NO	NO	NO	CHRISTOPHER J. COHOLICH	4123902700	3325	3321	3398					331513	331511	332710				40.29904	-78.91209									WHEMCO INC		NO	CCOHOLICH@WHEMCO.COM	
2011	PRESIDENT	WALTER ROBERTSON	15906JHNST124LA	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	CAMBRIA	PA	15906	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	PA		15906	YES	NO	NO	NO	JERRY REGAN	8145325620	3315							111160						40.348999	-78.941324	797319662										NO		
2011	PRESIDENT	WALTER ROBERTSON	15906JHNST124LA	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	CAMBRIA	PA	15906	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	PA		15906	YES	NO	NO	NO	JERRY REGAN	8145325620	3315							111160						40.348999	-78.941324	797319662										NO		
2011	PRESIDENT	WALTER ROBERTSON	15906JHNST124LA	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	CAMBRIA	PA	15906	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	PA		15906	YES	NO	NO	NO	JERRY REGAN	8145325620	3315							111160						40.348999	-78.941324	797319662										NO		
2011	PRESIDENT	WALTER ROBERTSON	15906JHNST124LA	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	CAMBRIA	PA	15906	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	PA		15906	YES	NO	NO	NO	JERRY REGAN	8145325620	3315							111160						40.348999	-78.941324	797319662										NO		
2011	PRESIDENT	WALTER ROBERTSON	15906JHNST124LA	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	CAMBRIA	PA	15906	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	PA		15906	YES	NO	NO	NO	JERRY REGAN	8145325620	3315							111160						40.348999	-78.941324	797319662										NO		
2011	PRESIDENT	WALTER ROBERTSON	15906JHNST124LA	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	CAMBRIA	PA	15906	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	PA		15906	YES	NO	NO	NO	JERRY REGAN	8145325620	3315							111160						40.348999	-78.941324	797319662										NO		
2011	PRESIDENT	WALTER ROBERTSON	15906JHNST124LA	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	CAMBRIA	PA	15906	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	PA		15906	YES	NO	NO	NO	JERRY REGAN	8145325620	3315							111160						40.348999	-78.941324	797319662										NO		
2011	PRESIDENT	WALTER ROBERTSON	15906JHNST124LA	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	CAMBRIA	PA	15906	JOHNSTOWN WIRE TECHNOLOGIES I NC	124 LAUREL AVE	JOHNSTOWN	PA		15906	YES	NO	NO	NO	JERRY REGAN	8145325620	3315							111160						40.348999	-78.941324	797319662										NO		
2011	GENERAL MANAGER	GARY ANTUS	16159JNSPR1JONE	JONES PERFORMANCE PRODUCTS INC	1 JONES WAY	WEST MIDDLESEX	MERCER	PA	16159	JONES PERFORMANCE PRODUCTS INC	1 JONES WAYPO BOX 808	WEST MIDDLESEX	PA		16159	YES	NO	NO	NO	DAVID A. JONES	7245283569	3713							336211						41.176817	-80.45819											NO	DJONES@JONESPERFORMANCE.COM	
2011	DIRECTOR ENVIRONMENTAL, HEALTH AND SAFETY	PAUL WINKLER	16323JYTCHRTE8N	JOY TECHNOLOGIES INC	RT 8 N	FRANKLIN	VENANGO	PA	16323	JOY TECHNOLOGIES INC	BOX 791	FRANKLIN	PA		16323	YES	NO	NO	NO	VICKIE WEBER	8144321624	3532							333131						41.416667	-79.769444	172920225								JOY GLOBAL INC	153550793	NO	VICKIE.WEBER@JOYGLOBAL.COM	
2011	DIRECTOR ENVIRONMENTAL, HEALTH AND SAFETY	PAUL WINKLER	16323JYTCHRTE8N	JOY TECHNOLOGIES INC	RT 8 N	FRANKLIN	VENANGO	PA	16323	JOY TECHNOLOGIES INC	BOX 791	FRANKLIN	PA		16323	YES	NO	NO	NO	VICKIE WEBER	8144321624	3532							333131						41.416667	-79.769444	172920225								JOY GLOBAL INC	153550793	NO	VICKIE.WEBER@JOYGLOBAL.COM	
2011	DIRECTOR ENVIRONMENTAL, HEALTH AND SAFETY	PAUL WINKLER	16323JYTCH925BU	JOY TECHNOLOGIES INC	325 BUFFALO ST	FRANKLIN	VENANGO	PA	16323	JOY TECHNOLOGIES INC	BOX 791	FRANKLIN	PA		16323	YES	NO	NO	NO	VICKIE WEBER	8144321624	3532							333131						41.38261	-79.82366	172920225								JOY GLOBAL INC	153550793	NO	VICKIE.WEBER@JOYGLOBAL.COM	
2011	DIRECTOR ENVIRONMENTAL, HEALTH AND SAFETY	PAUL WINKLER	16323JYTCHRTE8N	JOY TECHNOLOGIES INC	RT 8 N	FRANKLIN	VENANGO	PA	16323	JOY TECHNOLOGIES INC	BOX 791	FRANKLIN	PA		16323	YES	NO	NO	NO	VICKIE WEBER	8144321624	3532							333131						41.416667	-79.769444	172920225								JOY GLOBAL INC	153550793	NO	VICKIE.WEBER@JOYGLOBAL.COM	
2011	DIRECTOR ENVIRONMENTAL, HEALTH AND SAFETY	PAUL WINKLER	16323JYTCHRTE8N	JOY TECHNOLOGIES INC	RT 8 N	FRANKLIN	VENANGO	PA	16323	JOY TECHNOLOGIES INC	BOX 791	FRANKLIN	PA		16323	YES	NO	NO	NO	VICKIE WEBER	8144321624	3532							333131						41.416667	-79.769444	172920225								JOY GLOBAL INC	153550793	NO	VICKIE.WEBER@JOYGLOBAL.COM	
2011	DIRECTOR ENVIRONMENTAL, HEALTH AND SAFETY	PAUL WINKLER	16323JYTCH925BU	JOY TECHNOLOGIES INC	325 BUFFALO ST	FRANKLIN	VENANGO	PA	16323	JOY TECHNOLOGIES INC	BOX 791	FRANKLIN	PA		16323	YES	NO	NO	NO	VICKIE WEBER	8144321624	3532							333131						41.38261	-79.82366	172920225								JOY GLOBAL INC	153550793	NO	VICKIE.WEBER@JOYGLOBAL.COM	
2011	DIRECTOR ENVIRONMENTAL, HEALTH AND SAFETY	PAUL WINKLER	16323JYTCH925BU	JOY TECHNOLOGIES INC	325 BUFFALO ST	FRANKLIN	VENANGO	PA	16323	JOY TECHNOLOGIES INC	BOX 791	FRANKLIN	PA		16323	YES	NO	NO	NO	VICKIE WEBER	8144321624	3532							333131						41.38261	-79.82366	172920225								JOY GLOBAL INC	153550793	NO	VICKIE.WEBER@JOYGLOBAL.COM	
2011	OPERATIONS MANAGER	JOHN RAYMOND	18051GRCSR570GR	JR PETERS INC	6656 GRANT WAY	ALLENTOWN	LEHIGH	PA	18106	JR PETERS INC	6656 GRANT WAY	ALLENTOWN	PA		18106	YES	NO	NO	NO	JOHN RAYMOND	6103957104	2875							325314						40.59171	-75.60563	041843434								JRPETERS INC		NO	INFO@JRPETERS.COM	
2011	OPERATIONS MANAGER	JOHN RAYMOND	18051GRCSR570GR	JR PETERS INC	6656 GRANT WAY	ALLENTOWN	LEHIGH	PA	18106	JR PETERS INC	6656 GRANT WAY	ALLENTOWN	PA		18106	YES	NO	NO	NO	JOHN RAYMOND	6103957104	2875							325314						40.59171	-75.60563	041843434								JRPETERS INC		NO	INFO@JRPETERS.COM	
2011	ENGINEERING MANAGER	ROBERT KELLY	19512JDSNS85786	JUDSON A SMITH CO	857-863 SWEINHART RD	BOYERTOWN	MONTGOMERY	PA	19512	JUDSON A SMITH CO	PO BOX 563	BOYERTOWN	PA		19512	YES	NO	NO	NO	DUANE OTTOLINI	6103672021	3499							332999						40.309188	-75.637332	114740706		PAD981108210						ATW COS	001188754	NO	DOTTOLINI@JUDSONSMITH.COM	
2011	PRODUCTION MANAGER	RAY BOUTIN	17701CHRMG2475T	JW ALUMINUM CO WILLIAMSPORT OPERATIONS	2475 TRENTON AVE	WILLIAMSPORT	LYCOMING	PA	17701	JW ALUMINUM CO WILLIAMSPORT OPERATIONS	2475 TRENTON AVE	WILLIAMSPORT	PA		17701	YES	NO	NO	NO	RAY BOUTIN	5703234430	3353	3479						331315	332812					41.23478	-77.060295									JW ALUMINUM CO	189170715	NO	RAYBOUTIN@JWALUMINUM.COM	
2011	PRODUCTION MANAGER	RAY BOUTIN	17701CHRMG2475T	JW ALUMINUM CO WILLIAMSPORT OPERATIONS	2475 TRENTON AVE	WILLIAMSPORT	LYCOMING	PA	17701	JW ALUMINUM CO WILLIAMSPORT OPERATIONS	2475 TRENTON AVE	WILLIAMSPORT	PA		17701	YES	NO	NO	NO	RAY BOUTIN	5703234430	3353	3479						331315	332812					41.23478	-77.060295									JW ALUMINUM CO	189170715	NO	RAYBOUTIN@JWALUMINUM.COM	
2011	VP OF HUMAN RESOURCES	SCOTT SMITH	17517KLSMF25MAI	KALAS MANUFACTURING INC PLANT 1	25 MAIN ST	DENVER	LANCASTER	PA	17517	KALAS MANUFACTURING INC PLANT 1	25 MAIN ST	DENVER	PA		17517	YES	NO	NO	NO	BRAD BOWSER	7173365575	3356							331422						40.22885	-76.13297	003004389								KALAS MANUFACTURING INC		NO		
2011	VP OF HUMAN RESOURCES	SCOTT SMITH	17517KLSPLDENVE	KALAS MANUFACTURING INC PLANT 2	OLD DENVER RD	DENVER	LANCASTER	PA	17517	KALAS MANUFACTURING INC PLANT 2	OLD DENVER RD	DENVER	PA		17517	YES	NO	NO	NO	BRAD BOWSER	7173365575	3356							331421						40.222222	-76.115278	003004389								KALAS MANUFACTURING INC		NO		
2011	VP OF HUMAN RESOURCES	SCOTT SMITH	17517KLSPLDENVE	KALAS MANUFACTURING INC PLANT 2	OLD DENVER RD	DENVER	LANCASTER	PA	17517	KALAS MANUFACTURING INC PLANT 2	OLD DENVER RD	DENVER	PA		17517	YES	NO	NO	NO	BRAD BOWSER	7173365575	3356							331421						40.222222	-76.115278	003004389								KALAS MANUFACTURING INC		NO		
2011	VP OF HUMAN RESOURCES	SCOTT SMITH	17517KLSPLDENVE	KALAS MANUFACTURING INC PLANT 2	OLD DENVER RD	DENVER	LANCASTER	PA	17517	KALAS MANUFACTURING INC PLANT 2	OLD DENVER RD	DENVER	PA		17517	YES	NO	NO	NO	BRAD BOWSER	7173365575	3356							331421						40.222222	-76.115278	003004389								KALAS MANUFACTURING INC		NO		
2011	VP OF HUMAN RESOURCES	SCOTT SMITH	17517KLSPLDENVE	KALAS MANUFACTURING INC PLANT 2	OLD DENVER RD	DENVER	LANCASTER	PA	17517	KALAS MANUFACTURING INC PLANT 2	OLD DENVER RD	DENVER	PA		17517	YES	NO	NO	NO	BRAD BOWSER	7173365575	3356							331421						40.222222	-76.115278	003004389								KALAS MANUFACTURING INC		NO		
2011	VP OF HUMAN RESOURCES	SCOTT SMITH	17517KLS  DENVE	KALAS MANUFACTURING INC PLANT 3	82 DENVER RD	DENVER	LANCASTER	PA	17517	KALAS MANUFACTURING INC PLANT 3	PO BOX 328	DENVER	PA		17517	YES	NO	NO	NO	RICK KILE	7173365575	3356							332999						40.223611	-76.1125	003004389								KALAS MANUFACTURING INC		NO		
2011	VP OF HUMAN RESOURCES	SCOTT SMITH	17517KLS  DENVE	KALAS MANUFACTURING INC PLANT 3	82 DENVER RD	DENVER	LANCASTER	PA	17517	KALAS MANUFACTURING INC PLANT 3	PO BOX 328	DENVER	PA		17517	YES	NO	NO	NO	RICK KILE	7173365575	3356							332999						40.223611	-76.1125	003004389								KALAS MANUFACTURING INC		NO		
2011	VP OF HUMAN RESOURCES	SCOTT SMITH	17517KLS  DENVE	KALAS MANUFACTURING INC PLANT 3	82 DENVER RD	DENVER	LANCASTER	PA	17517	KALAS MANUFACTURING INC PLANT 3	PO BOX 328	DENVER	PA		17517	YES	NO	NO	NO	RICK KILE	7173365575	3356							332999						40.223611	-76.1125	003004389								KALAS MANUFACTURING INC		NO		
2011	VP OF HUMAN RESOURCES	SCOTT SMITH	17517KLS  DENVE	KALAS MANUFACTURING INC PLANT 3	82 DENVER RD	DENVER	LANCASTER	PA	17517	KALAS MANUFACTURING INC PLANT 3	PO BOX 328	DENVER	PA		17517	YES	NO	NO	NO	RICK KILE	7173365575	3356							332999						40.223611	-76.1125	003004389								KALAS MANUFACTURING INC		NO		
2011	PRESIDENT AND CEO		1673WKNHRD95HAR	KANE HARDWOOD COLLINS PINE CO	95 HARDWOOD DR	KANE	MCKEAN	PA	16735	KANE HARDWOOD COLLINS PINE CO	95 HARDWOOD DR	KANE	PA		16735	YES	NO	NO	NO	JESS BROWN	5034712250	2421							321113						41.675123	-78.827073									COLLINS COS	009030222	NO	JBROWN@COLLINSCO.COM	
2011	PLANT MANAGER	AXEL HEINRICH	17815KWNRC500E1	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	COLUMBIA	PA	178158318	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	PA		17815-8318	YES	NO	NO	NO	NATALIE MCINTYRE	5703896205	3442							332321						40.99685	-76.44275	002976009								ALCOA INC	001339472	NO	NATALIE.INGRAM@ALCOA.COM	
2011	PLANT MANAGER	AXEL HEINRICH	17815KWNRC500E1	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	COLUMBIA	PA	178158318	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	PA		17815-8318	YES	NO	NO	NO	NATALIE MCINTYRE	5703896205	3442							332321						40.99685	-76.44275	002976009								ALCOA INC	001339472	NO	NATALIE.INGRAM@ALCOA.COM	
2011	PLANT MANAGER	AXEL HEINRICH	17815KWNRC500E1	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	COLUMBIA	PA	178158318	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	PA		17815-8318	YES	NO	NO	NO	NATALIE MCINTYRE	5703896205	3442							332321						40.99685	-76.44275	002976009								ALCOA INC	001339472	NO	NATALIE.INGRAM@ALCOA.COM	
2011	PLANT MANAGER	AXEL HEINRICH	17815KWNRC500E1	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	COLUMBIA	PA	178158318	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	PA		17815-8318	YES	NO	NO	NO	NATALIE MCINTYRE	5703896205	3442							332321						40.99685	-76.44275	002976009								ALCOA INC	001339472	NO	NATALIE.INGRAM@ALCOA.COM	
2011	PLANT MANAGER	AXEL HEINRICH	17815KWNRC500E1	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	COLUMBIA	PA	178158318	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	PA		17815-8318	YES	NO	NO	NO	NATALIE MCINTYRE	5703896205	3442							332321						40.99685	-76.44275	002976009								ALCOA INC	001339472	NO	NATALIE.INGRAM@ALCOA.COM	
2011	PLANT MANAGER	AXEL HEINRICH	17815KWNRC500E1	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	COLUMBIA	PA	178158318	KAWNEER CO INC	500 E 12TH ST	BLOOMSBURG	PA		17815-8318	YES	NO	NO	NO	NATALIE MCINTYRE	5703896205	3442							332321						40.99685	-76.44275	002976009								ALCOA INC	001339472	NO	NATALIE.INGRAM@ALCOA.COM	
