REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	MANAGER	LOREN MCCONNELL	98108CCLVN429SO	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	KING	WA	981084913	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	WA		98108-4913	YES	NO	NO	NO	LOREN MCCONNELL	2067620330	3479							332812						47.51723	-122.32872	009286881		WAD009286881		SO3000154						NO	LOREN@ACEGALV.COM	
2011	REFINERY MANAGER	THOMAS RIZZO	98221PGTSN600ST	SHELL OIL PRODUCTS US - PUGET SOUND REFINERY	8505 S TEXAS RD	ANACORTES	SKAGIT	WA	982210622	SHELL OIL PRODUCTS US - PUGET SOUND REFINERY	PO BOX 622	ANACORTES	WA		982210622	YES	NO	NO	NO	THOMAS RIZZO	3602931701	2911							324110						48.46628	-122.567184	009276197								SHELL OIL CO	131489817	NO	TOM.RIZZO@SHELL.COM	
2011	REFINERY MANAGER	THOMAS RIZZO	98221PGTSN600ST	SHELL OIL PRODUCTS US - PUGET SOUND REFINERY	8505 S TEXAS RD	ANACORTES	SKAGIT	WA	982210622	SHELL OIL PRODUCTS US - PUGET SOUND REFINERY	PO BOX 622	ANACORTES	WA		982210622	YES	NO	NO	NO	THOMAS RIZZO	3602931701	2911							324110						48.46628	-122.567184	009276197								SHELL OIL CO	131489817	NO	TOM.RIZZO@SHELL.COM	
2011	REFINERY MANAGER	THOMAS RIZZO	98221PGTSN600ST	SHELL OIL PRODUCTS US - PUGET SOUND REFINERY	8505 S TEXAS RD	ANACORTES	SKAGIT	WA	982210622	SHELL OIL PRODUCTS US - PUGET SOUND REFINERY	PO BOX 622	ANACORTES	WA		982210622	YES	NO	NO	NO	THOMAS RIZZO	3602931701	2911							324110						48.46628	-122.567184	009276197								SHELL OIL CO	131489817	NO	TOM.RIZZO@SHELL.COM	
2011	REFINERY MANAGER	THOMAS RIZZO	98221PGTSN600ST	SHELL OIL PRODUCTS US - PUGET SOUND REFINERY	8505 S TEXAS RD	ANACORTES	SKAGIT	WA	982210622	SHELL OIL PRODUCTS US - PUGET SOUND REFINERY	PO BOX 622	ANACORTES	WA		982210622	YES	NO	NO	NO	THOMAS RIZZO	3602931701	2911							324110						48.46628	-122.567184	009276197								SHELL OIL CO	131489817	NO	TOM.RIZZO@SHELL.COM	
2011		DAVID SCOTT NORTH	98531SRRPC3115K	SIERRA PACIFIC INDUSTRIES- CENTRALIA	3115 KUPER RD	CENTRALIA	LEWIS	WA	98531	SIERRA PACIFIC INDUSTRIES- CENTRALIA	3115 KUPER RD	CENTRALIA	WA		98531	YES	NO	NO	NO	DAVE BROWN	5303788179								321113						46.75564	-122.99793	964768381								SIERRA PACIFIC INDUSTRIES	047403696	NO	DBROWN@SPI-IND.COM	
2011	CHIEF OPERATING OFFICER	PETER WONG	98661SLCNF6204E	SILICON FOREST ELECTRONICS INC	6204 E 18TH ST	VANCOUVER	CLARK	WA	986616840	SILICON FOREST ELECTRONICS INC	6204 E 18TH ST	VANCOUVER	WA		98661-6840	YES	NO	NO	NO	STEVE DOWNING	3606942000	3672							334418						45.6362	-122.60702	044686223										NO	STEVE@SI-FOREST.COM	
2011	VICE PRESIDENT OPERATIONS SERVICES	DAVE MCENTEE	98421SMPSN901E1	SIMPSON LUMBER CO COMMENCEMENT BAY OPERATIONS	901 E 11TH ST	TACOMA	PIERCE	WA	98421	SIMPSON LUMBER CO COMMENCEMENT BAY OPERATIONS	901 E 11TH ST	TACOMA	WA		98421	YES	NO	NO	NO	DAVID MCENTEE	2537796405	2421							321113						47.25797	-122.422288	009251570								SIMPSON LUMBER CO LLC	024300332	NO	DAVE.MCENTEE@SIMPSON.COM	
2011	VICE PRESIDENT OPERATIONS SERVICES	DAVE MCENTEE	98584SMPSN3851W	SIMPSON LUMBER CO DAYTON OPERATIONS	3851 W MARTIN RD	SHELTON	MASON	WA	98584	SIMPSON LUMBER CO DAYTON OPERATIONS	100 N FRONT ST	SHELTON	WA		985841403	YES	NO	NO	NO	DAVID MCENTEE	2537796405	2421							321113						47.243519	-123.27309	024300332								SIMPSON LUMBER CO LLC	024300332	NO	DAVE.MCENTEE@SIMPSON.COM	
2011	ENVIRONMENTAL DIRECTOR	JIM MONTGOMERY	9858WSMPSN3EXPR	SIMPSON LUMBER CO LLC	30 EXPORT RD	SHELTON	MASON	WA	98584	SIMPSON LUMBER CO LLC	PO BOX 1626	SHELTON	WA		98584	YES	NO	NO	NO	DAVE MCENTEE	2537796405								321113						47.247499	-123.073985	024300332								SIMPSON LUMBER CO LLC	024300332	NO	DAVE.MCENTEE@SIMPSON.COM	
2011	VICE PRESIDENT OPERATIONS SERVICES	DAVE MCENTEE	98632LNGVW54THI	SIMPSON LUMBER CO LONGVIEW LUMBER OPS	540 THIRD AVE	LONGVIEW	COWLITZ	WA	98632	SIMPSON LUMBER CO LONGVIEW LUMBER OPS	PO BOX 1398	LONGVIEW	WA		98632	YES	NO	NO	NO	DAVID MCENTEE	2537796405								321113						46.12	-122.92778	009251570								SIMPSON LUMBER CO LLC	009251570	NO	DAVE.MCENTEE@SIMPSON.COM	
2011	VICE PRESIDENT OPERATIONS SERVICES	DAVE MCENTEE	98584SMPSN215NT	SIMPSON LUMBER CO SHELTON LUMBER OPERATIONS	421 S FRONT ST	SHELTON	MASON	WA	985841403	SIMPSON TIMBER CO NW TIMBER & WOOD PRODUCTS	100 N FRONT ST	SHELTON	WA		98584	YES	NO	NO	NO	DAVID MCENTEE	2537796405	2421							321113						47.21439	-123.10224	024300332								SIMPSON LUMBER CO LLC	024300332	NO	DAVE.MCENTEE@SIMPSON.COM	
2011	VICE PRESIDENT OPERATIONS SERVICES	DAVE MCENTEE	98584SMPSN215NT	SIMPSON LUMBER CO SHELTON LUMBER OPERATIONS	421 S FRONT ST	SHELTON	MASON	WA	985841403	SIMPSON TIMBER CO NW TIMBER & WOOD PRODUCTS	100 N FRONT ST	SHELTON	WA		98584	YES	NO	NO	NO	DAVID MCENTEE	2537796405	2421							321113						47.21439	-123.10224	024300332								SIMPSON LUMBER CO LLC	024300332	NO	DAVE.MCENTEE@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	VP / GM	JOHN CONKLE	98421SMPSN801PO	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	PIERCE	WA	98421	SIMPSON TACOMA KRAFT CO LLC	801 PORTLAND AVE	TACOMA	WA		98421	YES	NO	NO	NO	JIM MONTGOMERY	2535960266	2611	2621						322110	322222	322121				47.26233	-122.42366	144411410								SIMPSON INVESTMENT CO	151464633	NO	JIM.MONTGOMERY@SIMPSON.COM	
2011	MANUFACTURING MANAGER/SITE COORDINATOR	MICHAEL BANIGAN	98632NTRXM3500I	SOLVAY CHEMICALS INC	3500 INDUSTRIAL WAY	LONGVIEW	COWLITZ	WA	986329482	SOLVAY CHEMICALS INC	3500 INDUSTRIAL WAY	LONGVIEW	WA		98632-9482	YES	NO	NO	NO	MICHAEL BANIGAN	3604251114	2819							325188						46.13563	-122.98389	130868656								SOLVAY AMERICA INC	151734506	NO	MICHAEL.BANIGAN@SOLVAY.COM	
2011	MANUFACTURING MANAGER/SITE COORDINATOR	MICHAEL BANIGAN	98632NTRXM3500I	SOLVAY CHEMICALS INC	3500 INDUSTRIAL WAY	LONGVIEW	COWLITZ	WA	986329482	SOLVAY CHEMICALS INC	3500 INDUSTRIAL WAY	LONGVIEW	WA		98632-9482	YES	NO	NO	NO	MICHAEL BANIGAN	3604251114	2819							325188						46.13563	-122.98389	130868656								SOLVAY AMERICA INC	151734506	NO	MICHAEL.BANIGAN@SOLVAY.COM	
2011	PR	MARTIN RYAN	98390SNCPR1802S	SONOCO PRODUCTS CO	1802 STEELE AVE	SUMNER	PIERCE	WA	983900489	SONOCO PRODUCTS CO	1802 STEELE AVE	SUMNER	WA		98390-0489	YES	NO	NO	NO	JON FEBUS	2538636366	2631							322130						47.2101	-122.23899	036040301								SONOCO PRODUCTS CO	003354230	NO	JON.FEBUS@SONOCO.COM	
2011	PR	MARTIN RYAN	98390SNCPR1802S	SONOCO PRODUCTS CO	1802 STEELE AVE	SUMNER	PIERCE	WA	983900489	SONOCO PRODUCTS CO	1802 STEELE AVE	SUMNER	WA		98390-0489	YES	NO	NO	NO	JON FEBUS	2538636366	2631							322130						47.2101	-122.23899	036040301								SONOCO PRODUCTS CO	003354230	NO	JON.FEBUS@SONOCO.COM	
2011	PRES	CLIFF BURNS	98108SNDPR79168	SOUND PROPELLER SERVICES INC	7916 8TH AVE S	SEATTLE	KING	WA	981084300	SOUND PROPELLER SERVICES INC	7916 8TH AVE S	SEATTLE	WA		98108-4300	YES	NO	NO	NO	MR. CLIFF BURNS	2067884202								336999	423860	336611	332710	333613		47.531831	-122.322822	611386483										NO	CBURNS@SOUNDPROP.COM	
2011	PRES	CLIFF BURNS	98108SNDPR79168	SOUND PROPELLER SERVICES INC	7916 8TH AVE S	SEATTLE	KING	WA	981084300	SOUND PROPELLER SERVICES INC	7916 8TH AVE S	SEATTLE	WA		98108-4300	YES	NO	NO	NO	MR. CLIFF BURNS	2067884202								336999	423860	336611	332710	333613		47.531831	-122.322822	611386483										NO	CBURNS@SOUNDPROP.COM	
2011	QUALITY CONTROL MANAGER	DARRYL GENEST	98499SPCLT24101	SPECIALTY PRODS INC	2410 104TH ST CT S SUITE D	TACOMA	PIERCE	WA	98499	SPECIALTY PRODS INC	2410 104TH ST CT S SUITE D	TACOMA	WA		98499	YES	NO	NO	NO	DARRYL GENEST	8006270773	2899							326150						47.162679	-122.468865	627982044								SPECIALTY PRODUCTS INC	627982044	NO	DARRYLG@SPECIALTY-PRODUCTS.COM	
2011	QUALITY CONTROL MANAGER	DARRYL GENEST	98499SPCLT24101	SPECIALTY PRODS INC	2410 104TH ST CT S SUITE D	TACOMA	PIERCE	WA	98499	SPECIALTY PRODS INC	2410 104TH ST CT S SUITE D	TACOMA	WA		98499	YES	NO	NO	NO	DARRYL GENEST	8006270773	2899							326150						47.162679	-122.468865	627982044								SPECIALTY PRODUCTS INC	627982044	NO	DARRYLG@SPECIALTY-PRODUCTS.COM	
2011	PRESIDENT	KYLE BARKER	98072SPCTR24305	SPECTRUM GLASS CO	24105 SNOHOMISH-WOODINVILLE RD	WOODINVILLE	SNOHOMISH	WA	980720646	SPECTRUM GLASS CO	24105 SNOHOMISH-WOODINVILLE RD	WOODINVILLE	WA		98072-0646	YES	NO	NO	NO	BRANDON BYHRE	4254836699	3211							327211						47.7782	-122.14921	086248978								VANGUARD PROPERTIES CO		NO	BRANDONBYHRE@SPECTRUMGLASS.COM	
2011	PRESIDENT	KYLE BARKER	98072SPCTR24305	SPECTRUM GLASS CO	24105 SNOHOMISH-WOODINVILLE RD	WOODINVILLE	SNOHOMISH	WA	980720646	SPECTRUM GLASS CO	24105 SNOHOMISH-WOODINVILLE RD	WOODINVILLE	WA		98072-0646	YES	NO	NO	NO	BRANDON BYHRE	4254836699	3211							327211						47.7782	-122.14921	086248978								VANGUARD PROPERTIES CO		NO	BRANDONBYHRE@SPECTRUMGLASS.COM	
2011	PRESIDENT	KYLE BARKER	98072SPCTR24305	SPECTRUM GLASS CO	24105 SNOHOMISH-WOODINVILLE RD	WOODINVILLE	SNOHOMISH	WA	980720646	SPECTRUM GLASS CO	24105 SNOHOMISH-WOODINVILLE RD	WOODINVILLE	WA		98072-0646	YES	NO	NO	NO	BRANDON BYHRE	4254836699	3211							327211						47.7782	-122.14921	086248978								VANGUARD PROPERTIES CO		NO	BRANDONBYHRE@SPECTRUMGLASS.COM	
2011	ENVIRONMENTAL AFFAIRS & COMPLIANCE MGR - CORP	DAVID BROWN	9852WSPBRD31HAG	SPI ABERDEEN - GRAYS HARBOR	301 HAGARA ST	ABERDEEN	GRAYS HARBOR	WA	98520	SPI ABERDEEN - GRAYS HARBOR	301 HAGARA ST	ABERDEEN	WA		98520	YES	NO	NO	NO	DAVID BROWN	5303788179	2421							321113	221119					46.97282	-123.77381	047403696								SIERRA PACIFIC INDUSTRIES	047403696	NO	DBROWN@SPI-IND.COM	
2011	ENVIRONMENTAL AFFAIRS & COMPLIANCE MGR - CORP	DAVID BROWN	9852WSPBRD31HAG	SPI ABERDEEN - GRAYS HARBOR	301 HAGARA ST	ABERDEEN	GRAYS HARBOR	WA	98520	SPI ABERDEEN - GRAYS HARBOR	301 HAGARA ST	ABERDEEN	WA		98520	YES	NO	NO	NO	DAVID BROWN	5303788179	2421							321113	221119					46.97282	-123.77381	047403696								SIERRA PACIFIC INDUSTRIES	047403696	NO	DBROWN@SPI-IND.COM	
2011	ENVIRONMENTAL AFFAIRS & COMPLIANCE MGR - CORP	DAVID BROWN	9852WSPBRD31HAG	SPI ABERDEEN - GRAYS HARBOR	301 HAGARA ST	ABERDEEN	GRAYS HARBOR	WA	98520	SPI ABERDEEN - GRAYS HARBOR	301 HAGARA ST	ABERDEEN	WA		98520	YES	NO	NO	NO	DAVID BROWN	5303788179	2421							321113	221119					46.97282	-123.77381	047403696								SIERRA PACIFIC INDUSTRIES	047403696	NO	DBROWN@SPI-IND.COM	
2011	ENVIRONMENTAL AFFAIRS & COMPLIANCE MGR - CORP	DAVID BROWN	9852WSPBRD31HAG	SPI ABERDEEN - GRAYS HARBOR	301 HAGARA ST	ABERDEEN	GRAYS HARBOR	WA	98520	SPI ABERDEEN - GRAYS HARBOR	301 HAGARA ST	ABERDEEN	WA		98520	YES	NO	NO	NO	DAVID BROWN	5303788179	2421							321113	221119					46.97282	-123.77381	047403696								SIERRA PACIFIC INDUSTRIES	047403696	NO	DBROWN@SPI-IND.COM	
2011	MANAGER	MARTIN NORDEAN	99001SPKNGS2727	SPOKANE GALVANIZING	S 2727 GARFIELD RD	AIRWAY HEIGHTS	SPOKANE	WA	99001	SPOKANE GALVANIZING	PO BOX 879	AIRWAY HEIGHTS	WA		99001	YES	NO	NO	NO	MARTIN NORDEAN	5092444073								332812						47.62978	-117.57706	114196603		WAD098098678								NO	MNORDEAN@SPOKANEGALVANING.COM	
2011	EHS		99220SPKNSBUILD	SPOKANE INDUSTRIES	3808 N SULLIVAN RD BLDG 1	SPOKANE	SPOKANE	WA	99216	SPOKANE INDUSTRIES	PO BOX 3305	SPOKANE	WA		992203305	YES	NO	NO	NO	DAN HALL	5099240440	3325	3324	3443					331511						47.6901	-117.19685	790660448	009069717	WAD000067009	WAD009069717					SPOKANE INDUSTRIES		NO	DHALL@SPOKANEINDUSTRIES.COM	
2011	EHS		99220SPKNSBUILD	SPOKANE INDUSTRIES	3808 N SULLIVAN RD BLDG 1	SPOKANE	SPOKANE	WA	99216	SPOKANE INDUSTRIES	PO BOX 3305	SPOKANE	WA		992203305	YES	NO	NO	NO	DAN HALL	5099240440	3325	3324	3443					331511						47.6901	-117.19685	790660448	009069717	WAD000067009	WAD009069717					SPOKANE INDUSTRIES		NO	DHALL@SPOKANEINDUSTRIES.COM	
2011	EHS		99220SPKNSBUILD	SPOKANE INDUSTRIES	3808 N SULLIVAN RD BLDG 1	SPOKANE	SPOKANE	WA	99216	SPOKANE INDUSTRIES	PO BOX 3305	SPOKANE	WA		992203305	YES	NO	NO	NO	DAN HALL	5099240440	3325	3324	3443					331511						47.6901	-117.19685	790660448	009069717	WAD000067009	WAD009069717					SPOKANE INDUSTRIES		NO	DHALL@SPOKANEINDUSTRIES.COM	
2011	EHS MANAGER	MICHAEL NELSON	98625BHPCT222WE	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	COWLITZ	WA	98625	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	WA		98625	YES	NO	NO	NO	CHRIS CARLSON	3606738628	3316	3479						331221						46.040568	-122.869514									STEELSCAPE INC		NO	CHRIS.CARLSON@STEELSCAPE.COM	
2011	EHS MANAGER	MICHAEL NELSON	98625BHPCT222WE	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	COWLITZ	WA	98625	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	WA		98625	YES	NO	NO	NO	CHRIS CARLSON	3606738628	3316	3479						331221						46.040568	-122.869514									STEELSCAPE INC		NO	CHRIS.CARLSON@STEELSCAPE.COM	
2011	EHS MANAGER	MICHAEL NELSON	98625BHPCT222WE	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	COWLITZ	WA	98625	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	WA		98625	YES	NO	NO	NO	CHRIS CARLSON	3606738628	3316	3479						331221						46.040568	-122.869514									STEELSCAPE INC		NO	CHRIS.CARLSON@STEELSCAPE.COM	
2011	EHS MANAGER	MICHAEL NELSON	98625BHPCT222WE	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	COWLITZ	WA	98625	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	WA		98625	YES	NO	NO	NO	CHRIS CARLSON	3606738628	3316	3479						331221						46.040568	-122.869514									STEELSCAPE INC		NO	CHRIS.CARLSON@STEELSCAPE.COM	
2011	EHS MANAGER	MICHAEL NELSON	98625BHPCT222WE	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	COWLITZ	WA	98625	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	WA		98625	YES	NO	NO	NO	CHRIS CARLSON	3606738628	3316	3479						331221						46.040568	-122.869514									STEELSCAPE INC		NO	CHRIS.CARLSON@STEELSCAPE.COM	
2011	EHS MANAGER	MICHAEL NELSON	98625BHPCT222WE	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	COWLITZ	WA	98625	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	WA		98625	YES	NO	NO	NO	CHRIS CARLSON	3606738628	3316	3479						331221						46.040568	-122.869514									STEELSCAPE INC		NO	CHRIS.CARLSON@STEELSCAPE.COM	
2011	EHS MANAGER	MICHAEL NELSON	98625BHPCT222WE	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	COWLITZ	WA	98625	STEELSCAPE	222 W KALAMA RIVER RD	KALAMA	WA		98625	YES	NO	NO	NO	CHRIS CARLSON	3606738628	3316	3479						331221						46.040568	-122.869514									STEELSCAPE INC		NO	CHRIS.CARLSON@STEELSCAPE.COM	
