REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	REGULATORY COMPLIANCE MANAGER	THOMAS LOUISELL	9713WDCNCX261CR	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	YAMHILL	OR	97132	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	OR		97132	YES	NO	NO	NO	PAULA VOGEL	5035389471	3843							339114						45.31518	-122.95168	009617473										NO	PAULA.VOGEL@A-DEC.COM	
2011	ENVIRONMENTAL MANAGER		97124NTLCR2501N	INTEL CORP - RONLER ACRES CAMPUS	2501 NW 229TH ST	HILLSBORO	WASHINGTON	OR	97124	INTEL CORP - RONLER ACRES CAMPUS	5200 NE ELAM YOUNG PKWY M/S RA1-350	HILLSBORO	OR		97124	YES	NO	NO	NO	BILL MACKENZIE	5032641330	3674							334413						45.54308	-122.90895	047897855								INTEL CORP		NO	BILL.MACKENZIE@INTEL.COM	
2011	ENVIRONMENTAL MANAGER		97124NTLCR2501N	INTEL CORP - RONLER ACRES CAMPUS	2501 NW 229TH ST	HILLSBORO	WASHINGTON	OR	97124	INTEL CORP - RONLER ACRES CAMPUS	5200 NE ELAM YOUNG PKWY M/S RA1-350	HILLSBORO	OR		97124	YES	NO	NO	NO	BILL MACKENZIE	5032641330	3674							334413						45.54308	-122.90895	047897855								INTEL CORP		NO	BILL.MACKENZIE@INTEL.COM	
2011	GENERAL MANAGER	RICHARD FRAZER	97737CRWNPNO1SA	INTERFOR PACIFIC GILCHRIST	1 SAWMILL RD	GILCHRIST	KLAMATH	OR	97737	INTERFOR PACIFIC GILCHRIST	PO BOX 638	GILCHRIST	OR		97737	YES	NO	NO	NO	RICH FRAZER	5037592011	2421							321113						43.4783	-121.691									INTERNATIONAL FOREST PRODUCTS LTD	206213688	NO	RICH.FRAZER@INTERFOR.COM	
2011	PLANT CONTROLLER	LARRY MCBRIDE	97038NTRFR15555	INTERFOR PACIFIC MOLALLA	15555 S HWY 211	MOLALLA	CLACKAMAS	OR	97038	INTERFOR PACIFIC MOLALLA	15555 S HWY 211	MOLALLA	OR		97038	YES	NO	NO	NO	LARRY MCBRIDE	5037593591	2421							321113						45.158051	-122.548373									INTERNATIONAL FOREST PRODUCTS LTD	206213688	NO	LARRY.MCBRIDE@INTERFOR.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	PLANT MANAGER	DAVID CASTRO	97478WYRHS785N4	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	LANE	OR	974785705	INTERNATIONAL PAPER	801 42ND ST	SPRINGFIELD	OR		97478-5705	YES	NO	NO	NO	DAVID CASTRO	5417415212	2631							322130						44.053139	-122.963262	106551013								INTERNATIONAL PAPER CO	001316561	NO	DAVID.CASTRO@IPAPER.COM	
2011	ZONE MANAGER	BRIAN GIRARD	97005WLLMT5550S	INTERNATIONAL PAPER CO  SPECIALTY PR ODUCTS DIV	5570 SW WESTERN AVE	BEAVERTON	WASHINGTON	OR	97005	INTERNATIONAL PAPER CO  SPECIALTY PR ODUCTS DIV	5570 SW WESTERN AVE	BEAVERTON	OR		97005	YES	NO	NO	NO	BRIAN GIRARD	5036448125	2796	2893						323122						45.480289	-122.78274	001316561								INTERNATIONAL PAPER CO	001316561	NO	BRIAN.GIRARD@IPAPER.COM	
2011	ENVIRONMENTAL SPECIALIST	SCOTT THIELKE	97402JHBXT85NBA	J H BAXTER & CO	85 N BAXTER RD	EUGENE	LANE	OR	97402	J H BAXTER & CO	PO BOX 10797	EUGENE	OR		974402797	YES	NO	NO	NO	SCOTT THIELKE	5416893801	2491							321114						44.062826	-123.152136	009032400								J H BAXTER & CO	009159559	NO	STHIELKE@JHBAXTER.COM	
2011	ENVIRONMENTAL SPECIALIST	SCOTT THIELKE	97402JHBXT85NBA	J H BAXTER & CO	85 N BAXTER RD	EUGENE	LANE	OR	97402	J H BAXTER & CO	PO BOX 10797	EUGENE	OR		974402797	YES	NO	NO	NO	SCOTT THIELKE	5416893801	2491							321114						44.062826	-123.152136	009032400								J H BAXTER & CO	009159559	NO	STHIELKE@JHBAXTER.COM	
2011	ENVIRONMENTAL SPECIALIST	SCOTT THIELKE	97402JHBXT85NBA	J H BAXTER & CO	85 N BAXTER RD	EUGENE	LANE	OR	97402	J H BAXTER & CO	PO BOX 10797	EUGENE	OR		974402797	YES	NO	NO	NO	SCOTT THIELKE	5416893801	2491							321114						44.062826	-123.152136	009032400								J H BAXTER & CO	009159559	NO	STHIELKE@JHBAXTER.COM	
2011	ENVIRONMENTAL SPECIALIST	SCOTT THIELKE	97402JHBXT85NBA	J H BAXTER & CO	85 N BAXTER RD	EUGENE	LANE	OR	97402	J H BAXTER & CO	PO BOX 10797	EUGENE	OR		974402797	YES	NO	NO	NO	SCOTT THIELKE	5416893801	2491							321114						44.062826	-123.152136	009032400								J H BAXTER & CO	009159559	NO	STHIELKE@JHBAXTER.COM	
2011	ENVIRONMENTAL SPECIALIST	SCOTT THIELKE	97402JHBXT85NBA	J H BAXTER & CO	85 N BAXTER RD	EUGENE	LANE	OR	97402	J H BAXTER & CO	PO BOX 10797	EUGENE	OR		974402797	YES	NO	NO	NO	SCOTT THIELKE	5416893801	2491							321114						44.062826	-123.152136	009032400								J H BAXTER & CO	009159559	NO	STHIELKE@JHBAXTER.COM	
2011	ENVIRONMENTAL SPECIALIST	SCOTT THIELKE	97402JHBXT85NBA	J H BAXTER & CO	85 N BAXTER RD	EUGENE	LANE	OR	97402	J H BAXTER & CO	PO BOX 10797	EUGENE	OR		974402797	YES	NO	NO	NO	SCOTT THIELKE	5416893801	2491							321114						44.062826	-123.152136	009032400								J H BAXTER & CO	009159559	NO	STHIELKE@JHBAXTER.COM	
2011	ENVIRONMENTAL SPECIALIST	SCOTT THIELKE	97402JHBXT85NBA	J H BAXTER & CO	85 N BAXTER RD	EUGENE	LANE	OR	97402	J H BAXTER & CO	PO BOX 10797	EUGENE	OR		974402797	YES	NO	NO	NO	SCOTT THIELKE	5416893801	2491							321114						44.062826	-123.152136	009032400								J H BAXTER & CO	009159559	NO	STHIELKE@JHBAXTER.COM	
2011	EMS COORDINATOR	ROLAND MAINHOOD	97062JRGNN11555	JAE OREGON INC	11555 SW LEVETON DR	TUALATIN	WASHINGTON	OR	970626000	JAE OREGON INC	PO BOX 1106	TUALATIN	OR		970626000	YES	NO	NO	NO	ROLAND MAINHOOD	5036921333	3678							334417						45.38608	-122.79629	604058065										NO		
2011	EMS COORDINATOR	ROLAND MAINHOOD	97062JRGNN11555	JAE OREGON INC	11555 SW LEVETON DR	TUALATIN	WASHINGTON	OR	970626000	JAE OREGON INC	PO BOX 1106	TUALATIN	OR		970626000	YES	NO	NO	NO	ROLAND MAINHOOD	5036921333	3678							334417						45.38608	-122.79629	604058065										NO		
2011	SENIOR ENVIRONMENTAL MANAGER	ROBERT ROACH	97601JLDWN3250L	JELD-WEN	3250 LAKEPORT BLVD	KLAMATH FALLS	KLAMATH	OR	976011283	JELD-WEN	407 HARBOR ISLES BLVD	KLAMATH FALLS	OR		976011283	YES	NO	NO	NO	AARON BRITE	5418833373	2421	2431	2493	3444				321219	321911	321999	321113	333922	221330	42.250431	-121.802048	009040288								JELD-WEN INC	009040288	NO	AARONB@JELD-WEN.COM	
2011	SENIOR ENVIRONMENTAL MANAGER	ROBERT ROACH	97601JLDWN3250L	JELD-WEN	3250 LAKEPORT BLVD	KLAMATH FALLS	KLAMATH	OR	976011283	JELD-WEN	407 HARBOR ISLES BLVD	KLAMATH FALLS	OR		976011283	YES	NO	NO	NO	AARON BRITE	5418833373	2421	2431	2493	3444				321219	321911	321999	321113	333922	221330	42.250431	-121.802048	009040288								JELD-WEN INC	009040288	NO	AARONB@JELD-WEN.COM	
2011	SENIOR ENVIRONMENTAL MANAGER	ROBERT ROACH	97601JLDWN3250L	JELD-WEN	3250 LAKEPORT BLVD	KLAMATH FALLS	KLAMATH	OR	976011283	JELD-WEN	407 HARBOR ISLES BLVD	KLAMATH FALLS	OR		976011283	YES	NO	NO	NO	AARON BRITE	5418833373	2421	2431	2493	3444				321219	321911	321999	321113	333922	221330	42.250431	-121.802048	009040288								JELD-WEN INC	009040288	NO	AARONB@JELD-WEN.COM	
2011	PLANT MANAGER	KEVIN POLLARD	97013JHNSN800NW	JOHNSON CONTROLS BATTERY GROUP  INC	800 NW THIRD AVE	CANBY	CLACKAMAS	OR	97013	JOHNSON CONTROLS BATTERY GROUP  INC	PO BOX 1230	CANBY	OR		970131230	YES	NO	NO	NO	KEVIN D. POLLARD	5032662051	3691							335911						45.261187	-122.701686	010746402								JOHNSON CONTROLS INC	006092860	NO	KEVIN.D.POLLARD@JCI.COM	
2011	PLANT MANAGER	KEVIN POLLARD	97013JHNSN800NW	JOHNSON CONTROLS BATTERY GROUP  INC	800 NW THIRD AVE	CANBY	CLACKAMAS	OR	97013	JOHNSON CONTROLS BATTERY GROUP  INC	PO BOX 1230	CANBY	OR		970131230	YES	NO	NO	NO	KEVIN D. POLLARD	5032662051	3691							335911						45.261187	-122.701686	010746402								JOHNSON CONTROLS INC	006092860	NO	KEVIN.D.POLLARD@JCI.COM	
2011	PLANT MANAGER	DAVID SCHMIDT	97405CDRPD86470	JOHNSON CRUSHERS INTERNATIONAL INC	86470 FRANKLIN BLVD	EUGENE	LANE	OR	97405	JOHNSON CRUSHERS INTERNATIONAL INC	86470 FRANKLIN BLVD	EUGENE	OR		97405	YES	NO	NO	NO	RANDY JONES	5419889525	3531							333120						44.01164	-123.01834									ASTEC INDUSTRIES INC		NO	RAJONES@JCIEUG.COM	
2011	TERMINAL MANAGER	ROBERT PIATT	97203NCLGR14003	JR SIMPLOT CO RIVERGATE TERMINAL	14003 N RIVERGATE BLVD	PORTLAND	MULTNOMAH	OR	97203	JR SIMPLOT CO RIVERGATE TERMINAL	14003 N RIVERGATE BLVD	PORTLAND	OR		97203	YES	NO	NO	NO	BOB PIATT	5032477971	5169							424690						45.623818	-122.78012	095334616								J R SIMPLOT CO	009073511	NO	ROBERT.PIATT@SIMPLOT.COM	
2011	TERMINAL MANAGER	ROBERT PIATT	97203NCLGR14003	JR SIMPLOT CO RIVERGATE TERMINAL	14003 N RIVERGATE BLVD	PORTLAND	MULTNOMAH	OR	97203	JR SIMPLOT CO RIVERGATE TERMINAL	14003 N RIVERGATE BLVD	PORTLAND	OR		97203	YES	NO	NO	NO	BOB PIATT	5032477971	5169							424690						45.623818	-122.78012	095334616								J R SIMPLOT CO	009073511	NO	ROBERT.PIATT@SIMPLOT.COM	
2011	GENERAL MANAGER	DUANE SCHATZ	97302KLKST3220P	KAL KUSTOM ENTERPRISES	3220 PRINGLE RD SE	SALEM	MARION	OR	973021544	KAL KUSTOM ENTERPRISES	PO BOX 3668	SALEM	OR		973020668	YES	NO	NO	NO	DUANE M. SCHATZ	5033718561	3732							336612						44.909567	-123.026221									KAL KUSTOM ENTERPRISES		NO	DSCHATZ@KALKUSTOMNW.COM	
2011	PLANT MANAGER	KYLE HAMAR	97203KNTCR13424	KANTO CORP	13424 N  WOODRUSH WAY	PORTLAND	MULTNOMAH	OR	972036417	KANTO CORP	13424 N  WOODRUSH WAY	PORTLAND	OR		97203-6417	YES	NO	NO	NO	KYLE HAMAR	5039781430	5169							424690						45.644444	-122.765555	868668211								KANTO CHEMICAL CO TOKYO JAPAN		NO	KHAMAR@KANTOCORP.COM	
2011	PLANT MANAGER	KYLE HAMAR	97203KNTCR13424	KANTO CORP	13424 N  WOODRUSH WAY	PORTLAND	MULTNOMAH	OR	972036417	KANTO CORP	13424 N  WOODRUSH WAY	PORTLAND	OR		97203-6417	YES	NO	NO	NO	KYLE HAMAR	5039781430	5169							424690						45.644444	-122.765555	868668211								KANTO CHEMICAL CO TOKYO JAPAN		NO	KHAMAR@KANTOCORP.COM	
2011	PLANT MANAGER	KYLE HAMAR	97203KNTCR13424	KANTO CORP	13424 N  WOODRUSH WAY	PORTLAND	MULTNOMAH	OR	972036417	KANTO CORP	13424 N  WOODRUSH WAY	PORTLAND	OR		97203-6417	YES	NO	NO	NO	KYLE HAMAR	5039781430	5169							424690						45.644444	-122.765555	868668211								KANTO CHEMICAL CO TOKYO JAPAN		NO	KHAMAR@KANTOCORP.COM	
2011	PLANT MANAGER	KAREN JOHNSTON	97478KNGSF3315M	KINGSFORD MANUFACTURING CO	3315 MARCOLA RD	SPRINGFIELD	LANE	OR	97478	KINGSFORD MANUFACTURING CO	3315 MARCOLA RD	SPRINGFIELD	OR		97478	YES	NO	NO	NO	PAULO MONTENEGRO	5417444543	2861							325191						44.06445	-122.97894	071809420								THE CLOROX CO	009138033	NO	PAULO.MONTENEGRO@CLOROX.COM	
2011	PLANT MANAGER	KAREN JOHNSTON	97478KNGSF3315M	KINGSFORD MANUFACTURING CO	3315 MARCOLA RD	SPRINGFIELD	LANE	OR	97478	KINGSFORD MANUFACTURING CO	3315 MARCOLA RD	SPRINGFIELD	OR		97478	YES	NO	NO	NO	PAULO MONTENEGRO	5417444543	2861							325191						44.06445	-122.97894	071809420								THE CLOROX CO	009138033	NO	PAULO.MONTENEGRO@CLOROX.COM	
2011	PLANT MANAGER	KAREN JOHNSTON	97478KNGSF3315M	KINGSFORD MANUFACTURING CO	3315 MARCOLA RD	SPRINGFIELD	LANE	OR	97478	KINGSFORD MANUFACTURING CO	3315 MARCOLA RD	SPRINGFIELD	OR		97478	YES	NO	NO	NO	PAULO MONTENEGRO	5417444543	2861							325191						44.06445	-122.97894	071809420								THE CLOROX CO	009138033	NO	PAULO.MONTENEGRO@CLOROX.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	9750WKRTLN375KI	KIRTLAND CONCRETE	3750 KIRTLAND RD	CENTRAL POINT	JACKSON	OR	97502	KIRTLAND CONCRETE	3959 HAMRICK RD	CENTRAL POINT	OR		97502	YES	NO	NO	NO	JEFF STEYAERT	5419286491								327320						42.4222	-122.9588	008261922								MDU RESOURCES GROUP INC	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	CHIEF FINANCIAL OFFICER	PAUL SALISBURY	9760WKLMTH166HW	KLAMATH PACIFIC FLOWERS PIT	16600 HWY 97 S	KLAMATH FALLS	KLAMATH	OR	97601	KLAMATH PACIFIC FLOWERS PIT	PO BOX 3366	SPOKANE	WA		992203366	YES	NO	NO	NO	HILLARY JOHNSON	7703925440								324121	212319					42.074714	-121.847331	009060906								OLDCASTLE INC	037176591	NO	HILLARY.JOHNSON@OLDCASTLEMATERIALS.COM	
2011	CHIEF FINANCIAL OFFICER	PAUL SALISBURY	9760WKLMTH166HW	KLAMATH PACIFIC FLOWERS PIT	16600 HWY 97 S	KLAMATH FALLS	KLAMATH	OR	97601	KLAMATH PACIFIC FLOWERS PIT	PO BOX 3366	SPOKANE	WA		992203366	YES	NO	NO	NO	HILLARY JOHNSON	7703925440								324121	212319					42.074714	-121.847331	009060906								OLDCASTLE INC	037176591	NO	HILLARY.JOHNSON@OLDCASTLEMATERIALS.COM	
2011	PLANT MANAGER	KELLY GOFORTH	97211NBSCB100NE	KRAFT FOODS GLOBAL INC	100 NE COLUMBIA BLVD	PORTLAND	MULTNOMAH	OR	972111416	KRAFT FOODS GLOBAL INC	100 NE COLUMBIA BLVD	PORTLAND	OR		97211-1416	YES	NO	NO	NO	SUSAN DAVISON	8476466034	2052							311821						45.58173	-122.66355	009048828								KRAFT FOODS INC	877147228	NO		
2011	HUMAN RESOURCES MANAGER	LARI PERKISS	97217KRGRC495NB	KROGER CO SWAN ISLAND DAIRY	4950 N BASIN AVE	PORTLAND	MULTNOMAH	OR	97217	KROGER CO SWAN ISLAND DAIRY	4950 N BASIN AVE	PORTLAND	OR		97217	YES	NO	NO	NO	LARI PERKISS	5032405119	2026	2086	2097					112120						45.558664	-122.700141	006999528								THE KROGER CO	006999528	NO	LORAINE.PERKISS@KROGER.COM	
2011	PLANT MANAGER	MICHAEL KRATOVIL	97217LCMSL3625N	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	MULTNOMAH	OR	97217	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	OR		97217	YES	NO	NO	NO	JENNIFER POWELL	5032850360	2834							325412	325199					45.612442	-122.705276	180734022										NO	JENNIFER.POWELL@YAHOO.COM	
2011	PLANT MANAGER	MICHAEL KRATOVIL	97217LCMSL3625N	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	MULTNOMAH	OR	97217	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	OR		97217	YES	NO	NO	NO	JENNIFER POWELL	5032850360	2834							325412	325199					45.612442	-122.705276	180734022										NO	JENNIFER.POWELL@YAHOO.COM	
2011	PLANT MANAGER	MICHAEL KRATOVIL	97217LCMSL3625N	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	MULTNOMAH	OR	97217	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	OR		97217	YES	NO	NO	NO	JENNIFER POWELL	5032850360	2834							325412	325199					45.612442	-122.705276	180734022										NO	JENNIFER.POWELL@YAHOO.COM	
2011	PLANT MANAGER	MICHAEL KRATOVIL	97217LCMSL3625N	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	MULTNOMAH	OR	97217	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	OR		97217	YES	NO	NO	NO	JENNIFER POWELL	5032850360	2834							325412	325199					45.612442	-122.705276	180734022										NO	JENNIFER.POWELL@YAHOO.COM	
2011	PLANT MANAGER	MICHAEL KRATOVIL	97217LCMSL3625N	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	MULTNOMAH	OR	97217	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	OR		97217	YES	NO	NO	NO	JENNIFER POWELL	5032850360	2834							325412	325199					45.612442	-122.705276	180734022										NO	JENNIFER.POWELL@YAHOO.COM	
2011	PLANT MANAGER	MICHAEL KRATOVIL	97217LCMSL3625N	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	MULTNOMAH	OR	97217	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	OR		97217	YES	NO	NO	NO	JENNIFER POWELL	5032850360	2834							325412	325199					45.612442	-122.705276	180734022										NO	JENNIFER.POWELL@YAHOO.COM	
2011	PLANT MANAGER	MICHAEL KRATOVIL	97217LCMSL3625N	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	MULTNOMAH	OR	97217	LACAMAS LABORATORIES INC	3625 N SUTTLE RD	PORTLAND	OR		97217	YES	NO	NO	NO	JENNIFER POWELL	5032850360	2834							325412	325199					45.612442	-122.705276	180734022										NO	JENNIFER.POWELL@YAHOO.COM	
2011	PRESIDENT AND CEO		9763WLKVWS16MIS	LAKEVIEW SAWMILL COLLINS PINE CO	1600 MISSOURI AVE	LAKEVIEW	LAKE	OR	97630	LAKEVIEW SAWMILL COLLINS PINE CO	1600 MISSOURI AVE	LAKEVIEW	OR		97630	YES	NO	NO	NO	JESS BROWN	5034712250	2421							321113						42.204161	-120.368535	942016291								COLLINS COS	009030222	NO	JBROWN@COLLINSCO.COM	
2011	CORPORATE EHS ENGINEER	CRAIG SEIM	97203LNDLK15840	LAND O'LAKES PURINA FEED LLC - RIVERGATE	15840 N SIMMONS RD	PORTLAND	MULTNOMAH	OR	97203	LAND O'LAKES PURINA FEED LLC - RIVERGATE	15840 N SIMMONS RD	PORTLAND	OR		97203	YES	NO	NO	NO	JEANNE FORBIS	6513752071	2048							311119						45.63832	-122.76736	806578337								LAND O LAKES INC	006253835	NO	JKFORBIS@LANDOAKES.COM	
2011	CORPORATE EHS ENGINEER	CRAIG SEIM	97203LNDLK15840	LAND O'LAKES PURINA FEED LLC - RIVERGATE	15840 N SIMMONS RD	PORTLAND	MULTNOMAH	OR	97203	LAND O'LAKES PURINA FEED LLC - RIVERGATE	15840 N SIMMONS RD	PORTLAND	OR		97203	YES	NO	NO	NO	JEANNE FORBIS	6513752071	2048							311119						45.63832	-122.76736	806578337								LAND O LAKES INC	006253835	NO	JKFORBIS@LANDOAKES.COM	
2011	EHS SPECIALIST	MACK STANLEY	97006LPLDS600NW	LEUPOLD & STEVENS INC	14400 NW GREENBRIER PKWY	BEAVERTON	WASHINGTON	OR	97006	LEUPOLD & STEVENS INC	14400 NW GREENBRIER PKWY	BEAVERTON	OR		97006	YES	NO	NO	NO	FRITZ KAUFMAN	5036469171	3827							333314						45.526655	-122.838124	045776796										NO		
2011	PLANT MANAGER	ARTHUR PERNSTEINER	97503BCDWR470WA	LINDE LLC	470 W ANTELOPE RD	WHITE CITY	JACKSON	OR	97503	LINDE LLC	470 W ANTELOPE RD	WHITE CITY	OR		97503	YES	NO	NO	NO	ART PERNSTEINER	5418305300	5169							424690						42.430833	-122.901389	796971500								LINDE LLC	106248008	NO	ART.PERNSTEINER@LINDE.COM	
2011	PLANT MANAGER	ARTHUR PERNSTEINER	97503BCDWR470WA	LINDE LLC	470 W ANTELOPE RD	WHITE CITY	JACKSON	OR	97503	LINDE LLC	470 W ANTELOPE RD	WHITE CITY	OR		97503	YES	NO	NO	NO	ART PERNSTEINER	5418305300	5169							424690						42.430833	-122.901389	796971500								LINDE LLC	106248008	NO	ART.PERNSTEINER@LINDE.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	9723WLNNTN12222	LINNTON	12222 NW MARINA WAY	PORTLAND	MULTNOMAH	OR	97231	LINNTON	32260 OLD HWY 34	TANGENT	OR		97389	YES	NO	NO	NO	JEFF STEYAERT	5419286491								327320						45.61168	-122.795678	009041427								MDU RESOURCES INC	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
