REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PRESIDENT OF ESTERLINE INTERFACE TECHNOLOGIES	DENNIS STAVER	83815DVNCD600WW	ADVANCED INPUT DEVICES	600 W WILBUR AVE	COEUR D'ALENE	KOOTENAI	ID	83815	ADVANCED INPUT DEVICES	600 W WILBUR AVE	COEUR D'ALENE	ID		83815	YES	NO	NO	NO	DENNIS STAVER	2087658000	3577							334119						47.736279	-116.795328	097819635								ESTERLINE TECHNOLOGIES	043190826	NO	DENNIS.STAVER@ESTERLINE.COM	
2011	VP METALLURGY/ACTING GM	MICHAEL IRISH	83837SSNTL198BI	ESSENTIAL METALS CORP	1098 BIG CREEK RD	KELLOGG	SHOSHONE	ID	83837	ESSENTIAL METALS CORP	1098 BIG CREEK RD	KELLOGG	ID		83837	YES	NO	NO	NO	MICHAEL G IRISH	2087832691	3341							331492						47.508654	-116.070928	145616897								FORMATION METALS CORP		NO	MRISH@SUNSHINEREFINERY.COM	
2011	VP METALLURGY/ACTING GM	MICHAEL IRISH	83837SSNTL198BI	ESSENTIAL METALS CORP	1098 BIG CREEK RD	KELLOGG	SHOSHONE	ID	83837	ESSENTIAL METALS CORP	1098 BIG CREEK RD	KELLOGG	ID		83837	YES	NO	NO	NO	MICHAEL G IRISH	2087832691	3341							331492						47.508654	-116.070928	145616897								FORMATION METALS CORP		NO	MRISH@SUNSHINEREFINERY.COM	
2011	PLANT MANAGER	KEN ROPSKI	83642LPWDP420WF	FIBER COMPOSITES LLC	420 W FRANKLIN RD	MERIDIAN	ADA	ID	836422823	FIBER COMPOSITES LLC	420 W FRANKLIN RD	MERIDIAN	ID		83642-2823	YES	NO	NO	NO	KEN ROPSKI	2088886798	2499	3089						321219	326199					43.60468	-116.39925	103081365								FIBER COMPOSITES LLC	061500534	NO	KENR@FIBERONDECKING.COM	
2011	PLANT MANAGER	KEN ROPSKI	83642LPWDP420WF	FIBER COMPOSITES LLC	420 W FRANKLIN RD	MERIDIAN	ADA	ID	836422823	FIBER COMPOSITES LLC	420 W FRANKLIN RD	MERIDIAN	ID		83642-2823	YES	NO	NO	NO	KEN ROPSKI	2088886798	2499	3089						321219	326199					43.60468	-116.39925	103081365								FIBER COMPOSITES LLC	061500534	NO	KENR@FIBERONDECKING.COM	
2011	ENVIRONMENTAL MANAGER	RICHARD PEAKE	83201DLTLC3770P	FRAZIER INDUSTRIAL CO	3770 POLELINE RD	POCATELLO	BANNOCK	ID	83202	FRAZIER INDUSTRIAL CO	3770 POLELINE RD	POCATELLO	ID		83202	YES	NO	NO	NO	RICHARD PEAKE	8433261477	2542							337215						42.901443	-112.466231	002160778								FRAZIER INDUSTRIAL CO		NO	RPEAKE@FRAZIER.COM	
2011	CORPORATE REGULATORY MANAGER	DANE HIGDEM	83330VNMRW1728S	GLANBIA FOODS INC	1728 S 2300 E	GOODING	GOODING	ID	83330	GLANBIA FOODS INC	1728 S 2300 E	GOODING	ID		83330	YES	NO	NO	NO	DANE HIGDEM	2087354664	2022	2023						311513	311514					42.948333	-114.6325	615985082								GLANBIA PLC	626646848	NO	DHIGDEM@GLANBIAUSA.COM	
2011	CORPORATE REGULATORY MANAGER	DANE HIGDEM	83330VNMRW1728S	GLANBIA FOODS INC	1728 S 2300 E	GOODING	GOODING	ID	83330	GLANBIA FOODS INC	1728 S 2300 E	GOODING	ID		83330	YES	NO	NO	NO	DANE HIGDEM	2087354664	2022	2023						311513	311514					42.948333	-114.6325	615985082								GLANBIA PLC	626646848	NO	DHIGDEM@GLANBIAUSA.COM	
2011	CORPORATE REGULATORY MANAGER	DANE HIGDEM	83303TWNFL236WA	GLANBIA FOODS INC	236 WASHINGTON ST S	TWIN FALLS	TWIN FALLS	ID	83301	GLANBIA FOODS INC	236 WASHINGTON ST S	TWIN FALLS	ID		83301	YES	NO	NO	NO	DANE HIGDEM	2087354664	2022	2023						311513						42.546968	-114.47956	879267235								GLANBIA PLC	626646848	NO	DHIGDEM@GLANBIAUSA.COM	
2011	CORPORATE REGULATORY MANAGER	DANE HIGDEM	83349WRDSCHIWAY	GLANBIA FOODS INC	1572 E HWY 26	RICHFIELD	LINCOLN	ID	83349	GLANBIA FOODS INC	1572 E HWY 26	RICHFIELD	ID		83349	YES	NO	NO	NO	DANE HIGDEM	2087354664	2023							311514						43.067583	-114.116801	879267193								GLANBIA PLC	626646848	NO	DHIGDEM@GLANBIAUSA.COM	
2011	CORPORATE REGULATORY MANAGER	DANE HIGDEM	83303TWNFL236WA	GLANBIA FOODS INC	236 WASHINGTON ST S	TWIN FALLS	TWIN FALLS	ID	83301	GLANBIA FOODS INC	236 WASHINGTON ST S	TWIN FALLS	ID		83301	YES	NO	NO	NO	DANE HIGDEM	2087354664	2022	2023						311513						42.546968	-114.47956	879267235								GLANBIA PLC	626646848	NO	DHIGDEM@GLANBIAUSA.COM	
2011	CORPORATE REGULATORY MANAGER	DANE HIGDEM	83349WRDSCHIWAY	GLANBIA FOODS INC	1572 E HWY 26	RICHFIELD	LINCOLN	ID	83349	GLANBIA FOODS INC	1572 E HWY 26	RICHFIELD	ID		83349	YES	NO	NO	NO	DANE HIGDEM	2087354664	2023							311514						43.067583	-114.116801	879267193								GLANBIA PLC	626646848	NO	DHIGDEM@GLANBIAUSA.COM	
2011	ENVIRONMENTAL MANAGER	JEFF STEYAERT	83858HMNSP8976W	HAMAN ASPHALT	8976 W WYOMING RD	RATHDRUM	KOOTENAI	ID	83858	HAMAN ASPHALT	6001 W SELTICE WAY	POST FALLS	ID		83854	YES	NO	NO	NO	JEFF STEYAERT	5419286491								324121						47.773923	-116.90714	006962286								MDU RESOURCES GROUP INC	006962286	NO	JEFF.STEYAERT@KNIFERIVER.COM	
2011	DIRECTOR OF HUMAN RESOURCES	RONALD MATTIA	83653SLKRK1820E	HART & COOLEY INC	1820 E FARGO AVE	NAMPA	CANYON	ID	83687	HART & COOLEY INC	1820 E FARGO AVE	NAMPA	ID		83687	YES	NO	NO	NO	MIKE HAGBERG	2084427509	3444							332322						43.60172	-116.54829	805645512								TOMKINS PLC	184101194	NO	MHAGBERG@HARTCOOL.COM	
2011	DIRECTOR OF HUMAN RESOURCES	RONALD MATTIA	83653SLKRK1820E	HART & COOLEY INC	1820 E FARGO AVE	NAMPA	CANYON	ID	83687	HART & COOLEY INC	1820 E FARGO AVE	NAMPA	ID		83687	YES	NO	NO	NO	MIKE HAGBERG	2084427509	3444							332322						43.60172	-116.54829	805645512								TOMKINS PLC	184101194	NO	MHAGBERG@HARTCOOL.COM	
2011	DIRECTOR OF HUMAN RESOURCES	RONALD MATTIA	83653SLKRK1820E	HART & COOLEY INC	1820 E FARGO AVE	NAMPA	CANYON	ID	83687	HART & COOLEY INC	1820 E FARGO AVE	NAMPA	ID		83687	YES	NO	NO	NO	MIKE HAGBERG	2084427509	3444							332322						43.60172	-116.54829	805645512								TOMKINS PLC	184101194	NO	MHAGBERG@HARTCOOL.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	GENERAL MANAGER	EDWARD SUTICH	83846LCKYFI90EX	HECLA LTD LUCKY FRIDAY MIN E UNIT	I-90, EXIT 69, OLD HWY 10	MULLAN	SHOSHONE	ID	838460031	HECLA LTD LUCKY FRIDAY MIN E UNIT	PO BOX 31	MULLAN	ID		838460031	YES	NO	NO	NO	ED J. SUTICH	2087441751	1044	1031						212222	212231					47.470047	-115.78342									HECLA MINING CO	006927610	NO	ESUTICH@HECLA-MINING.COM	
2011	ENGINEERING MANAGER	KENNY CUSTER	83221DHSPH75N55	IDAHO ASPHALT SUPPLY INC BLACKFOOT PLANT	75 N 550 W TREGO RD	BLACKFOOT	BINGHAM	ID	83221	IDAHO ASPHALT SUPPLY INC BLACKFOOT PLANT	PO BOX 941	BLACKFOOT	ID		83221	YES	NO	NO	NO	TERRY HUBLER	2087851797	2951							324121						43.207356	-112.405495	828432344								IDAHO ASPHALT SUPPLY INC	072955826	NO	THUBLER@IDAHOASPHALT.COM	
2011	ENGINEERING MANAGER	KENNY CUSTER	83221DHSPH75N55	IDAHO ASPHALT SUPPLY INC BLACKFOOT PLANT	75 N 550 W TREGO RD	BLACKFOOT	BINGHAM	ID	83221	IDAHO ASPHALT SUPPLY INC BLACKFOOT PLANT	PO BOX 941	BLACKFOOT	ID		83221	YES	NO	NO	NO	TERRY HUBLER	2087851797	2951							324121						43.207356	-112.405495	828432344								IDAHO ASPHALT SUPPLY INC	072955826	NO	THUBLER@IDAHOASPHALT.COM	
2011	ENGINEERING MANAGER	KENNY CUSTER	83221DHSPH75N55	IDAHO ASPHALT SUPPLY INC BLACKFOOT PLANT	75 N 550 W TREGO RD	BLACKFOOT	BINGHAM	ID	83221	IDAHO ASPHALT SUPPLY INC BLACKFOOT PLANT	PO BOX 941	BLACKFOOT	ID		83221	YES	NO	NO	NO	TERRY HUBLER	2087851797	2951							324121						43.207356	-112.405495	828432344								IDAHO ASPHALT SUPPLY INC	072955826	NO	THUBLER@IDAHOASPHALT.COM	
2011	ENGINEERING MANAGER	KENNY CUSTER	83854DHSPH16425	IDAHO ASPHALT SUPPLY INC HAUSER PLANT	16425 PRAIRIE AVE	POST FALLS	KOOTENAI	ID	83854	IDAHO ASPHALT SUPPLY INC HAUSER PLANT	PO BOX 2885	POST FALLS	ID		83877	YES	NO	NO	NO	MARK LEONARD	2087730563	2951							324121						47.745801	-117.00742	103502092								IDAHO ASPHALT SUPPLY INC	072955826	NO	MLEONARD@IDAHOASPHALT.COM	
2011	ENGINEERING MANAGER	KENNY CUSTER	83854DHSPH16425	IDAHO ASPHALT SUPPLY INC HAUSER PLANT	16425 PRAIRIE AVE	POST FALLS	KOOTENAI	ID	83854	IDAHO ASPHALT SUPPLY INC HAUSER PLANT	PO BOX 2885	POST FALLS	ID		83877	YES	NO	NO	NO	MARK LEONARD	2087730563	2951							324121						47.745801	-117.00742	103502092								IDAHO ASPHALT SUPPLY INC	072955826	NO	MLEONARD@IDAHOASPHALT.COM	
2011	ENGINEERING MANAGER	KENNY CUSTER	83687DHSPH8NSUG	IDAHO ASPHALT SUPPLY INC NAMPA PLANT	800 N SUGAR AVE	NAMPA	CANYON	ID	83687	IDAHO ASPHALT SUPPLY INC NAMPA PLANT	800 N SUGAR AVE	NAMPA	ID		83687	YES	NO	NO	NO	GRADY LEE	2089144715	2951							324121						43.59187	-116.54295									IDAHO ASPHALT SUPPLY INC	072955826	NO	GLEE@IDAHOASPHALT.COM	
2011	ENGINEERING MANAGER	KENNY CUSTER	83687DHSPH8NSUG	IDAHO ASPHALT SUPPLY INC NAMPA PLANT	800 N SUGAR AVE	NAMPA	CANYON	ID	83687	IDAHO ASPHALT SUPPLY INC NAMPA PLANT	800 N SUGAR AVE	NAMPA	ID		83687	YES	NO	NO	NO	GRADY LEE	2089144715	2951							324121						43.59187	-116.54295									IDAHO ASPHALT SUPPLY INC	072955826	NO	GLEE@IDAHOASPHALT.COM	
2011	PLANT MANGER	MICHAEL HENLEY	83801LPCHLNORTH	IDAHO FOREST GROUP - CHILCO LAKE SAWMILL	4447 E CHILCO RD	ATHOL	KOOTENAI	ID	83801	IDAHO FOREST GROUP - CHILCO LAKE SAWMILL	4447 E CHILCO RD	ATHOL	ID		83801	YES	NO	NO	NO	LARRY BENDA	2087720505	2421							321113						47.86416	-116.749922									IDAHO FOREST GROUP LLC		NO	LBENDA@IDFG.COM	
2011	PLANT MANGER	MICHAEL HENLEY	83841RLYCRRILEY	IDAHO FOREST GROUP - LACLEDE	30 RILEY CREEK PARK DR	LACLEDE	BONNER	ID	83841	IDAHO FOREST GROUP - LACLEDE	PO BOX 220	LACLEDE	ID		83841	YES	NO	NO	NO	LARRY BENDA	2082559228	2421							321113						48.240334	-116.775712									IDAHO FOREST GROUP LLC		NO	LBENDA@IDFG.COM	
2011	PLANT MANAGER	BOB BLANFORD	83845LSNPCOLDHW	IDAHO FOREST GROUP -- MOYIE SPRINGS	1 MILE OFF HWY 2	MOYIE SPRINGS	BOUNDARY	ID	83845	IDAHO FOREST GROUP -- MOYIE SPRINGS	PO BOX 108	MOYIE SPRINGS	ID		83845	YES	NO	NO	NO	BOB BLANFORD	2082553250	2421							321113						48.724167	-116.19									IDAHO FOREST GROUP LLC		NO	BBLANFORD@IDFG.COM	
2011	PLANT ENGINEER	KEVIN DAHLER	83530BNNTTHWY95	IDAHO FOREST GROUP GRANGEVILLE FACILITY	171 HWY 95 N	GRANGEVILLE	IDAHO	ID	83530	IDAHO FOREST GROUP GRANGEVILLE FACILITY	171 HWY 95 N	GRANGEVILLE	ID		83530	YES	NO	NO	NO	KEVIN DAHLER	2089830012	2421							321113						45.936463	-116.143482	828475264								IDAHO FOREST GROUP LLC	828475264	NO	KDAHLER@IDAHOFORESTGROUP.COM	
2011	GENERAL MANAGER	KENT GIDDINGS	83338DHMLK165S1	IDAHO MILK PRODUCTS INC	165 S 100 E	JEROME	JEROME	ID	83338	IDAHO MILK PRODUCTS INC	165 S 100 E	JEROME	ID		83338	YES	NO	NO	NO	ERIC AARDEMA	2085397384								311514						42.700238	-114.502004	828598065										NO	EAARDEMA@IDAHOMILK.US	
2011	GENERAL MANAGER	KENT GIDDINGS	83338DHMLK165S1	IDAHO MILK PRODUCTS INC	165 S 100 E	JEROME	JEROME	ID	83338	IDAHO MILK PRODUCTS INC	165 S 100 E	JEROME	ID		83338	YES	NO	NO	NO	ERIC AARDEMA	2085397384								311514						42.700238	-114.502004	828598065										NO	EAARDEMA@IDAHOMILK.US	
2011	CHIEF FINANCIAL OFFICER	PAUL SALISBURY	83858NTRST885WW	INTERSTATE CONCRETE & ASPHALT - RATHDRUM	8805 W WYOMING	RATHDRUM	KOOTENAI	ID	83858	INTERSTATE CONCRETE & ASPHALT - RATHDRUM	PO BOX 3366	SPOKANE	WA		992203366	YES	NO	NO	NO	HILLARY JOHNSON	7703925440	3273	1429	1442	2951				327320	324121					47.773445	-116.906327	033954121								OLDCASTLE INC	037176591	NO	HILLARY.JOHNSON@OLDCASTLEMATERIALS.COM	
2011	PRESIDENT	WAYNE IRVIN	83619RVCSP5295H	IRVCO ASPHALT & GRAVEL INC	5295 HWY 95	FRUITLAND	PAYETTE	ID	83619	IRVCO ASPHALT & GRAVEL INC	PO BOX 931	FRUITLAND	ID		83619	YES	NO	NO	NO	WAYNE IRVIN	2084525835	2951							324121						43.945623	-116.925041	962862884										NO		
2011	PRESIDENT	WAYNE IRVIN	83619RVCSP5295H	IRVCO ASPHALT & GRAVEL INC	5295 HWY 95	FRUITLAND	PAYETTE	ID	83619	IRVCO ASPHALT & GRAVEL INC	PO BOX 931	FRUITLAND	ID		83619	YES	NO	NO	NO	WAYNE IRVIN	2084525835	2951							324121						43.945623	-116.925041	962862884										NO		
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
2011	PLANT MANAGER	JOHN BOB	83201JRSMPDONSI	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	POWER	ID	832040912	J R SIMPLOT CO DON SID ING	1150 W HWY 30	POCATELLO	ID		83204-0912	YES	NO	NO	NO	KIRK ADKINS	2082345470	2819	2874						325312	325311					42.90875	-112.525417	009073503	626630354							J R SIMPLOT CO	009073503	NO	KIRK.ADKINS@SIMPLOT.COM	
